x;y;u;v;column;row
0.533972;-0.027695;0.531250;0.093750;17;3
0.556102;-0.024800;0.562500;0.093750;18;3
0.578141;-0.021000;0.593750;0.093750;19;3
0.600515;-0.016465;0.625000;0.093750;20;3
0.623485;-0.011321;0.656250;0.093750;21;3
0.646661;-0.005488;0.687500;0.093750;22;3
0.669502;0.001159;0.718750;0.093750;23;3
0.691472;0.008740;0.750000;0.093750;24;3
0.712376;0.017238;0.781250;0.093750;25;3
0.732463;0.026473;0.812500;0.093750;26;3
0.751867;0.036327;0.843750;0.093750;27;3
0.770728;0.046680;0.875000;0.093750;28;3
0.789056;0.057456;0.906250;0.093750;29;3
0.806759;0.068618;0.937500;0.093750;30;3
0.823831;0.080103;0.968750;0.093750;31;3
0.840267;0.091853;1.000000;0.093750;32;3
0.160910;0.082798;0.000000;0.125000;0;4
0.179131;0.071144;0.031250;0.125000;1;4
0.197942;0.059899;0.062500;0.125000;2;4
0.217341;0.049128;0.093750;0.125000;3;4
0.237317;0.038896;0.125000;0.125000;4;4
0.257862;0.029272;0.156250;0.125000;5;4
0.278956;0.020325;0.187500;0.125000;6;4
0.300558;0.012124;0.218750;0.125000;7;4
0.322625;0.004736;0.250000;0.125000;8;4
0.345127;-0.001719;0.281250;0.125000;9;4
0.368049;-0.007160;0.312500;0.125000;10;4
0.391357;-0.011573;0.343750;0.125000;11;4
0.415012;-0.014955;0.375000;0.125000;12;4
0.439027;-0.017335;0.406250;0.125000;13;4
0.463263;-0.018718;0.437500;0.125000;14;4
0.487452;-0.019074;0.468750;0.125000;15;4
0.511325;-0.018388;0.500000;0.125000;16;4
0.534593;-0.016573;0.531250;0.125000;17;4
0.557378;-0.013652;0.562500;0.125000;18;4
0.580030;-0.009781;0.593750;0.125000;19;4
0.602902;-0.005128;0.625000;0.125000;20;4
0.626203;0.000181;0.656250;0.125000;21;4
0.649600;0.006216;0.687500;0.125000;22;4
0.672633;0.013092;0.718750;0.125000;23;4
0.694850;0.020918;0.750000;0.125000;24;4
0.716077;0.029669;0.781250;0.125000;25;4
0.736510;0.039165;0.812500;0.125000;26;4
0.756257;0.049285;0.843750;0.125000;27;4
0.775431;0.059906;0.875000;0.125000;28;4
0.794038;0.070948;0.906250;0.125000;29;4
0.812000;0.082369;0.937500;0.125000;30;4
0.829310;0.094103;0.968750;0.125000;31;4
0.845968;0.106089;1.000000;0.125000;32;4
0.154416;0.098369;0.000000;0.156250;0;5
0.172845;0.086487;0.031250;0.156250;1;5
0.191891;0.074991;0.062500;0.156250;2;5
0.211551;0.063950;0.093750;0.156250;3;5
0.231817;0.053432;0.125000;0.156250;4;5
0.252685;0.043510;0.156250;0.156250;5;5
0.274131;0.034259;0.187500;0.156250;6;5
0.296113;0.025752;0.218750;0.156250;7;5
0.318584;0.018063;0.250000;0.156250;8;5
0.341506;0.011310;0.281250;0.156250;9;5
0.364866;0.005579;0.312500;0.156250;10;5
0.388639;0.000893;0.343750;0.156250;11;5
0.412791;-0.002736;0.375000;0.156250;12;5
0.437325;-0.005327;0.406250;0.156250;13;5
0.462093;-0.006875;0.437500;0.156250;14;5
0.486837;-0.007349;0.468750;0.156250;15;5
0.511295;-0.006726;0.500000;0.156250;16;5
0.535202;-0.004926;0.531250;0.156250;17;5
0.558656;-0.001973;0.562500;0.156250;18;5
0.581940;0.001976;0.593750;0.156250;19;5
0.605339;0.006757;0.625000;0.156250;20;5
0.629018;0.012241;0.656250;0.156250;21;5
0.652686;0.018490;0.687500;0.156250;22;5
0.675956;0.025609;0.718750;0.156250;23;5
0.698448;0.033693;0.750000;0.156250;24;5
0.720009;0.042711;0.781250;0.156250;25;5
0.740789;0.052483;0.812500;0.156250;26;5
0.760870;0.062881;0.843750;0.156250;27;5
0.780344;0.073781;0.875000;0.156250;28;5
0.799213;0.085099;0.906250;0.156250;29;5
0.817412;0.096787;0.937500;0.156250;30;5
0.834934;0.108778;0.968750;0.156250;31;5
0.851781;0.121005;1.000000;0.156250;32;5
0.147734;0.114721;0.000000;0.187500;0;6
0.166364;0.102597;0.031250;0.187500;1;6
0.185640;0.090837;0.062500;0.187500;2;6
0.205559;0.079510;0.093750;0.187500;3;6
0.226114;0.068691;0.125000;0.187500;4;6
0.247304;0.058455;0.156250;0.187500;5;6
0.269106;0.048882;0.187500;0.187500;6;6
0.291475;0.040052;0.218750;0.187500;7;6
0.314357;0.032044;0.250000;0.187500;8;6
0.337710;0.024976;0.281250;0.187500;9;6
0.361522;0.018940;0.312500;0.187500;10;6
0.385774;0.013966;0.343750;0.187500;11;6
0.410439;0.010079;0.375000;0.187500;12;6
0.435513;0.007269;0.406250;0.187500;13;6
0.460840;0.005548;0.437500;0.187500;14;6
0.486165;0.004953;0.468750;0.187500;15;6
0.511231;0.005512;0.500000;0.187500;16;6
0.535795;0.007299;0.531250;0.187500;17;6
0.559936;0.010287;0.562500;0.187500;18;6
0.583872;0.014322;0.593750;0.187500;19;6
0.607829;0.019239;0.625000;0.187500;20;6
0.631927;0.024911;0.656250;0.187500;21;6
0.655915;0.031388;0.687500;0.187500;22;6
0.679466;0.038762;0.718750;0.187500;23;6
0.702263;0.047119;0.750000;0.187500;24;6
0.724168;0.056418;0.781250;0.187500;25;6
0.745294;0.066477;0.812500;0.187500;26;6
0.765703;0.077166;0.843750;0.187500;27;6
0.785465;0.088355;0.875000;0.187500;28;6
0.804580;0.099958;0.906250;0.187500;29;6
0.822994;0.111921;0.937500;0.187500;30;6
0.840703;0.124173;0.968750;0.187500;31;6
0.857709;0.136645;1.000000;0.187500;32;6
0.140825;0.131903;0.000000;0.218750;0;7
0.159651;0.119529;0.031250;0.218750;1;7
0.179151;0.107492;0.062500;0.218750;2;7
0.199326;0.095867;0.093750;0.218750;3;7
0.220170;0.084730;0.125000;0.218750;4;7
0.241684;0.074164;0.156250;0.218750;5;7
0.263846;0.064253;0.187500;0.218750;6;7
0.286607;0.055082;0.218750;0.218750;7;7
0.309910;0.046737;0.250000;0.218750;8;7
0.333707;0.039338;0.281250;0.218750;9;7
0.357985;0.032980;0.312500;0.218750;10;7
0.382733;0.027705;0.343750;0.218750;11;7
0.407932;0.023548;0.375000;0.218750;12;7
0.433569;0.020509;0.406250;0.218750;13;7
0.459480;0.018609;0.437500;0.218750;14;7
0.485413;0.017890;0.468750;0.218750;15;7
0.511113;0.018382;0.500000;0.218750;16;7
0.536357;0.020159;0.531250;0.218750;17;7
0.561200;0.023186;0.562500;0.218750;18;7
0.585808;0.027314;0.593750;0.218750;19;7
0.610347;0.032378;0.625000;0.218750;20;7
0.634899;0.038248;0.656250;0.218750;21;7
0.659244;0.044965;0.687500;0.218750;22;7
0.683111;0.052609;0.718750;0.218750;23;7
0.706235;0.061252;0.750000;0.218750;24;7
0.728496;0.070845;0.781250;0.218750;25;7
0.749972;0.081204;0.812500;0.218750;26;7
0.770707;0.092195;0.843750;0.218750;27;7
0.790752;0.103683;0.875000;0.218750;28;7
0.810106;0.115578;0.906250;0.218750;29;7
0.828724;0.127822;0.937500;0.218750;30;7
0.846605;0.140338;0.968750;0.218750;31;7
0.863752;0.153057;1.000000;0.218750;32;7
0.133653;0.149970;0.000000;0.250000;0;8
0.152669;0.137336;0.031250;0.250000;1;8
0.172389;0.125013;0.062500;0.250000;2;8
0.192816;0.113078;0.093750;0.250000;3;8
0.213948;0.101611;0.125000;0.250000;4;8
0.235787;0.090701;0.156250;0.250000;5;8
0.258313;0.080435;0.187500;0.250000;6;8
0.281474;0.070907;0.218750;0.250000;7;8
0.305209;0.062208;0.250000;0.250000;8;8
0.329462;0.054460;0.281250;0.250000;9;8
0.354223;0.047765;0.312500;0.250000;10;8
0.379488;0.042176;0.343750;0.250000;11;8
0.405243;0.037737;0.375000;0.250000;12;8
0.431470;0.034459;0.406250;0.250000;13;8
0.457994;0.032372;0.437500;0.250000;14;8
0.484563;0.031524;0.468750;0.250000;15;8
0.510924;0.031949;0.500000;0.250000;16;8
0.536869;0.033716;0.531250;0.250000;17;8
0.562435;0.036788;0.562500;0.250000;18;8
0.587731;0.041016;0.593750;0.250000;19;8
0.612873;0.046236;0.625000;0.250000;20;8
0.637902;0.052316;0.656250;0.250000;21;8
0.662631;0.059287;0.687500;0.250000;22;8
0.686836;0.067214;0.718750;0.250000;23;8
0.710306;0.076156;0.750000;0.250000;24;8
0.732935;0.086056;0.781250;0.250000;25;8
0.754769;0.096726;0.812500;0.250000;26;8
0.775833;0.108027;0.843750;0.250000;27;8
0.796164;0.119823;0.875000;0.250000;28;8
0.815756;0.132016;0.906250;0.250000;29;8
0.834577;0.144543;0.937500;0.250000;30;8
0.852627;0.157326;0.968750;0.250000;31;8
0.869911;0.170290;1.000000;0.250000;32;8
0.126145;0.169016;0.000000;0.281250;0;9
0.145344;0.156109;0.031250;0.281250;1;9
0.165281;0.143484;0.062500;0.281250;2;9
0.185959;0.131221;0.093750;0.281250;3;9
0.207379;0.119407;0.125000;0.281250;4;9
0.229546;0.108132;0.156250;0.281250;5;9
0.252442;0.097493;0.187500;0.281250;6;9
0.276011;0.087587;0.218750;0.281250;7;9
0.300189;0.078513;0.250000;0.281250;8;9
0.324914;0.070399;0.281250;0.281250;9;9
0.350176;0.063350;0.312500;0.281250;10;9
0.375978;0.057431;0.343750;0.281250;11;9
0.402315;0.052697;0.375000;0.281250;12;9
0.429158;0.049171;0.406250;0.281250;13;9
0.456325;0.046890;0.437500;0.281250;14;9
0.483562;0.045910;0.468750;0.281250;15;9
0.510614;0.046267;0.500000;0.281250;16;9
0.537288;0.048026;0.531250;0.281250;17;9
0.563601;0.051148;0.562500;0.281250;18;9
0.589611;0.055484;0.593750;0.281250;19;9
0.615381;0.060872;0.625000;0.281250;20;9
0.640915;0.067175;0.656250;0.281250;21;9
0.666054;0.074413;0.687500;0.281250;22;9
0.690623;0.082636;0.718750;0.281250;23;9
0.714458;0.091891;0.750000;0.281250;24;9
0.737469;0.102110;0.781250;0.281250;25;9
0.759669;0.113102;0.812500;0.281250;26;9
0.781068;0.124723;0.843750;0.281250;27;9
0.801686;0.136832;0.875000;0.281250;28;9
0.821518;0.149327;0.906250;0.281250;29;9
0.840541;0.162140;0.937500;0.281250;30;9
0.858757;0.175189;0.968750;0.281250;31;9
0.876175;0.188396;1.000000;0.281250;32;9
0.118332;0.189118;0.000000;0.312500;0;10
0.137709;0.175921;0.031250;0.312500;1;10
0.157857;0.162977;0.062500;0.312500;2;10
0.178783;0.150370;0.093750;0.312500;3;10
0.200488;0.138190;0.125000;0.312500;4;10
0.222984;0.126532;0.156250;0.312500;5;10
0.246252;0.115498;0.187500;0.312500;6;10
0.270236;0.105194;0.218750;0.312500;7;10
0.294867;0.095726;0.250000;0.312500;8;10
0.320076;0.087224;0.281250;0.312500;9;10
0.345855;0.079804;0.312500;0.312500;10;10
0.372215;0.073540;0.343750;0.312500;11;10
0.399155;0.068500;0.375000;0.312500;12;10
0.426642;0.064717;0.406250;0.312500;13;10
0.454482;0.062236;0.437500;0.312500;14;10
0.482420;0.061119;0.468750;0.312500;15;10
0.510193;0.061407;0.500000;0.312500;16;10
0.537622;0.063161;0.531250;0.312500;17;10
0.564704;0.066337;0.562500;0.312500;18;10
0.591449;0.070792;0.593750;0.312500;19;10
0.617875;0.076358;0.625000;0.312500;20;10
0.643952;0.082897;0.656250;0.312500;21;10
0.669543;0.090415;0.687500;0.312500;22;10
0.694514;0.098949;0.718750;0.312500;23;10
0.718741;0.108529;0.750000;0.312500;24;10
0.742145;0.119079;0.781250;0.312500;25;10
0.764717;0.130402;0.812500;0.312500;26;10
0.786450;0.142350;0.843750;0.312500;27;10
0.807352;0.154777;0.875000;0.312500;28;10
0.827417;0.167577;0.906250;0.312500;29;10
0.846632;0.180675;0.937500;0.312500;30;10
0.865001;0.193985;0.968750;0.312500;31;10
0.882537;0.207431;1.000000;0.312500;32;10
0.110339;0.210304;0.000000;0.343750;0;11
0.129883;0.196814;0.031250;0.343750;1;11
0.150231;0.183546;0.062500;0.343750;2;11
0.171394;0.170588;0.093750;0.343750;3;11
0.193378;0.158032;0.125000;0.343750;4;11
0.216198;0.145980;0.156250;0.343750;5;11
0.239838;0.134538;0.187500;0.343750;6;11
0.264238;0.123821;0.218750;0.343750;7;11
0.289327;0.113941;0.250000;0.343750;8;11
0.315030;0.105037;0.281250;0.343750;9;11
0.341339;0.097230;0.312500;0.343750;10;11
0.368273;0.090608;0.343750;0.343750;11;11
0.395838;0.085249;0.375000;0.343750;12;11
0.423996;0.081198;0.406250;0.343750;13;11
0.452541;0.078510;0.437500;0.343750;14;11
0.481209;0.077252;0.468750;0.343750;15;11
0.509731;0.077468;0.500000;0.343750;16;11
0.537930;0.079218;0.531250;0.343750;17;11
0.565788;0.082455;0.562500;0.343750;18;11
0.593279;0.087034;0.593750;0.343750;19;11
0.620382;0.092790;0.625000;0.343750;20;11
0.647041;0.099576;0.656250;0.343750;21;11
0.673132;0.107386;0.687500;0.343750;22;11
0.698548;0.116242;0.718750;0.343750;23;11
0.723197;0.126158;0.750000;0.343750;24;11
0.747007;0.137047;0.781250;0.343750;25;11
0.769950;0.148708;0.812500;0.343750;26;11
0.792010;0.160987;0.843750;0.343750;27;11
0.813186;0.173733;0.875000;0.343750;28;11
0.833473;0.186834;0.906250;0.343750;29;11
0.852865;0.200212;0.937500;0.343750;30;11
0.871370;0.213777;0.968750;0.343750;31;11
0.889004;0.227450;1.000000;0.343750;32;11
0.102295;0.232606;0.000000;0.375000;0;12
0.121987;0.218831;0.031250;0.375000;1;12
0.142519;0.205246;0.062500;0.375000;2;12
0.163906;0.191940;0.093750;0.375000;3;12
0.186156;0.179009;0.125000;0.375000;4;12
0.209291;0.166559;0.156250;0.375000;5;12
0.233295;0.154705;0.187500;0.375000;6;12
0.258108;0.143566;0.218750;0.375000;7;12
0.283657;0.133265;0.250000;0.375000;8;12
0.309859;0.123946;0.281250;0.375000;9;12
0.336709;0.115739;0.312500;0.375000;10;12
0.364232;0.108745;0.343750;0.375000;11;12
0.392440;0.103055;0.375000;0.375000;12;12
0.421294;0.098726;0.406250;0.375000;13;12
0.450574;0.095822;0.437500;0.375000;14;12
0.480003;0.094418;0.468750;0.375000;15;12
0.509297;0.094560;0.500000;0.375000;16;12
0.538272;0.096307;0.531250;0.375000;17;12
0.566900;0.099608;0.562500;0.375000;18;12
0.595132;0.104319;0.593750;0.375000;19;12
0.622926;0.110271;0.625000;0.375000;20;12
0.650206;0.117314;0.656250;0.375000;21;12
0.676851;0.125427;0.687500;0.375000;22;12
0.702766;0.134614;0.718750;0.375000;23;12
0.727870;0.144873;0.750000;0.375000;24;12
0.752095;0.156106;0.781250;0.375000;25;12
0.775404;0.168107;0.812500;0.375000;26;12
0.797779;0.180716;0.843750;0.375000;27;12
0.819214;0.193777;0.875000;0.375000;28;12
0.839705;0.207173;0.906250;0.375000;29;12
0.859254;0.220821;0.937500;0.375000;30;12
0.877873;0.234628;0.968750;0.375000;31;12
0.895580;0.248513;1.000000;0.375000;32;12
0.094289;0.256058;0.000000;0.406250;0;13
0.114109;0.242021;0.031250;0.406250;1;13
0.134804;0.228137;0.062500;0.406250;2;13
0.156396;0.214497;0.093750;0.406250;3;13
0.178896;0.201202;0.125000;0.406250;4;13
0.202331;0.188363;0.156250;0.406250;5;13
0.226690;0.176098;0.187500;0.406250;6;13
0.251910;0.164537;0.218750;0.406250;7;13
0.277917;0.153809;0.250000;0.406250;8;13
0.304621;0.144067;0.281250;0.406250;9;13
0.332019;0.135451;0.312500;0.406250;10;13
0.360144;0.128074;0.343750;0.406250;11;13
0.389013;0.122040;0.375000;0.406250;12;13
0.418589;0.117422;0.406250;0.406250;13;13
0.448635;0.114294;0.437500;0.406250;14;13
0.478854;0.112737;0.468750;0.406250;15;13
0.508940;0.112802;0.500000;0.406250;16;13
0.538692;0.114545;0.531250;0.406250;17;13
0.568076;0.117913;0.562500;0.406250;18;13
0.597037;0.122761;0.593750;0.406250;19;13
0.625527;0.128917;0.625000;0.406250;20;13
0.653466;0.136224;0.656250;0.406250;21;13
0.680721;0.144646;0.687500;0.406250;22;13
0.707187;0.154170;0.718750;0.406250;23;13
0.732778;0.164777;0.750000;0.406250;24;13
0.757424;0.176355;0.781250;0.406250;25;13
0.781092;0.188695;0.812500;0.406250;26;13
0.803765;0.201628;0.843750;0.406250;27;13
0.825440;0.214995;0.875000;0.406250;28;13
0.846118;0.228673;0.906250;0.406250;29;13
0.865804;0.242575;0.937500;0.406250;30;13
0.884514;0.256606;0.968750;0.406250;31;13
0.902270;0.270681;1.000000;0.406250;32;13
0.086271;0.280697;0.000000;0.437500;0;14
0.106196;0.266432;0.031250;0.437500;1;14
0.127036;0.252280;0.062500;0.437500;2;14
0.148814;0.238335;0.093750;0.437500;3;14
0.171548;0.224698;0.125000;0.437500;4;14
0.195271;0.211486;0.156250;0.437500;5;14
0.219973;0.198825;0.187500;0.437500;6;14
0.245595;0.186847;0.218750;0.437500;7;14
0.272058;0.175696;0.250000;0.437500;8;14
0.299269;0.165529;0.281250;0.437500;9;14
0.327226;0.156496;0.312500;0.437500;10;14
0.355969;0.148726;0.343750;0.437500;11;14
0.385522;0.142339;0.375000;0.437500;12;14
0.415847;0.137421;0.406250;0.437500;13;14
0.446693;0.134059;0.437500;0.437500;14;14
0.477735;0.132341;0.468750;0.437500;15;14
0.508640;0.132326;0.500000;0.437500;16;14
0.539183;0.134064;0.531250;0.437500;17;14
0.569327;0.137500;0.562500;0.437500;18;14
0.599019;0.142488;0.593750;0.437500;19;14
0.628219;0.148852;0.625000;0.437500;20;14
0.656843;0.156428;0.656250;0.437500;21;14
0.684741;0.165164;0.687500;0.437500;22;14
0.711791;0.175027;0.718750;0.437500;23;14
0.737889;0.185981;0.750000;0.437500;24;14
0.762962;0.197901;0.781250;0.437500;25;14
0.786982;0.210571;0.812500;0.437500;26;14
0.809940;0.223817;0.843750;0.437500;27;14
0.831843;0.237475;0.875000;0.437500;28;14
0.852694;0.251416;0.906250;0.437500;29;14
0.872501;0.265550;0.937500;0.437500;30;14
0.891285;0.279778;0.968750;0.437500;31;14
0.909073;0.294017;1.000000;0.437500;32;14
0.078153;0.306559;0.000000;0.468750;0;15
0.098165;0.292117;0.031250;0.468750;1;15
0.119130;0.277743;0.062500;0.468750;2;15
0.141078;0.263532;0.093750;0.468750;3;15
0.164031;0.249589;0.125000;0.468750;4;15
0.188029;0.236034;0.156250;0.468750;5;15
0.213068;0.222997;0.187500;0.468750;6;15
0.239086;0.210621;0.218750;0.468750;7;15
0.266007;0.199055;0.250000;0.468750;8;15
0.293732;0.188467;0.281250;0.468750;9;15
0.322261;0.179016;0.312500;0.468750;10;15
0.351643;0.170847;0.343750;0.468750;11;15
0.381906;0.164098;0.375000;0.468750;12;15
0.413013;0.158869;0.406250;0.468750;13;15
0.444693;0.155263;0.437500;0.468750;14;15
0.476594;0.153377;0.468750;0.468750;15;15
0.508355;0.153276;0.500000;0.468750;16;15
0.539725;0.155007;0.531250;0.468750;17;15
0.570660;0.158512;0.562500;0.468750;18;15
0.601112;0.163641;0.593750;0.468750;19;15
0.631042;0.170215;0.625000;0.468750;20;15
0.660368;0.178061;0.656250;0.468750;21;15
0.688921;0.187110;0.687500;0.468750;22;15
0.716562;0.197310;0.718750;0.468750;23;15
0.743171;0.208604;0.750000;0.468750;24;15
0.768670;0.220856;0.781250;0.468750;25;15
0.793040;0.233843;0.812500;0.468750;26;15
0.816279;0.247384;0.843750;0.468750;27;15
0.838400;0.261309;0.875000;0.468750;28;15
0.859415;0.275487;0.906250;0.468750;29;15
0.879333;0.289823;0.937500;0.468750;30;15
0.898181;0.304217;0.968750;0.468750;31;15
0.915990;0.318584;1.000000;0.468750;32;15
0.069854;0.333683;0.000000;0.500000;0;16
0.089935;0.319128;0.031250;0.500000;1;16
0.111008;0.304593;0.062500;0.500000;2;16
0.133109;0.290171;0.093750;0.500000;3;16
0.156268;0.275970;0.125000;0.500000;4;16
0.180530;0.262113;0.156250;0.500000;5;16
0.205898;0.248736;0.187500;0.500000;6;16
0.232310;0.235987;0.218750;0.500000;7;16
0.259692;0.224028;0.250000;0.500000;8;16
0.287939;0.213029;0.281250;0.500000;9;16
0.317058;0.203163;0.312500;0.500000;10;16
0.347104;0.194594;0.343750;0.500000;11;16
0.378107;0.187474;0.375000;0.500000;12;16
0.410029;0.181926;0.406250;0.500000;13;16
0.442581;0.178067;0.437500;0.500000;14;16
0.475383;0.176005;0.468750;0.500000;15;16
0.508046;0.175812;0.500000;0.500000;16;16
0.540297;0.177533;0.531250;0.500000;17;16
0.572082;0.181104;0.562500;0.500000;18;16
0.603344;0.186373;0.593750;0.500000;19;16
0.634037;0.193155;0.625000;0.500000;20;16
0.664071;0.201268;0.656250;0.500000;21;16
0.693268;0.210624;0.687500;0.500000;22;16
0.721481;0.221152;0.718750;0.500000;23;16
0.748588;0.232774;0.750000;0.500000;24;16
0.774510;0.245341;0.781250;0.500000;25;16
0.799230;0.258623;0.812500;0.500000;26;16
0.822749;0.272432;0.843750;0.500000;27;16
0.845087;0.286594;0.875000;0.500000;28;16
0.866260;0.300975;0.906250;0.500000;29;16
0.886284;0.315475;0.937500;0.500000;30;16
0.905190;0.329993;0.968750;0.500000;31;16
0.923017;0.344447;1.000000;0.500000;32;16
0.061410;0.362076;0.000000;0.531250;0;17
0.081535;0.347504;0.031250;0.531250;1;17
0.102693;0.332896;0.062500;0.531250;2;17
0.124926;0.318346;0.093750;0.531250;3;17
0.148270;0.303961;0.125000;0.531250;4;17
0.172781;0.289867;0.156250;0.531250;5;17
0.198464;0.276205;0.187500;0.531250;6;17
0.225262;0.263130;0.218750;0.531250;7;17
0.253101;0.250812;0.250000;0.531250;8;17
0.281877;0.239427;0.281250;0.531250;9;17
0.311601;0.229158;0.312500;0.531250;10;17
0.342332;0.220189;0.343750;0.531250;11;17
0.374106;0.212695;0.375000;0.531250;12;17
0.406878;0.206818;0.406250;0.531250;13;17
0.440338;0.202694;0.437500;0.531250;14;17
0.474083;0.200444;0.468750;0.531250;15;17
0.507697;0.200152;0.500000;0.531250;16;17
