x;y;u;v;column;row
0.606477;-0.026435;0.625000;0.062500;20;2
0.628682;-0.020471;0.656250;0.062500;21;2
0.650473;-0.013754;0.687500;0.062500;22;2
0.671859;-0.006437;0.718750;0.062500;23;2
0.692746;0.001326;0.750000;0.062500;24;2
0.713118;0.009503;0.781250;0.062500;25;2
0.732975;0.018149;0.812500;0.062500;26;2
0.752282;0.027234;0.843750;0.062500;27;2
0.771009;0.036725;0.875000;0.062500;28;2
0.789138;0.046565;0.906250;0.062500;29;2
0.806662;0.056678;0.937500;0.062500;30;2
0.823572;0.067004;0.968750;0.062500;31;2
0.839865;0.077487;1.000000;0.062500;32;2
0.175473;0.071648;0.000000;0.093750;0;3
0.193453;0.060808;0.031250;0.093750;1;3
0.211971;0.050285;0.062500;0.093750;2;3
0.231020;0.040139;0.093750;0.093750;3;3
0.250589;0.030432;0.125000;0.093750;4;3
0.270658;0.021230;0.156250;0.093750;5;3
0.291208;0.012596;0.187500;0.093750;6;3
0.312227;0.004596;0.218750;0.093750;7;3
0.333696;-0.002709;0.250000;0.093750;8;3
0.355595;-0.009321;0.281250;0.093750;9;3
0.377866;-0.015212;0.312500;0.093750;10;3
0.400432;-0.020276;0.343750;0.093750;11;3
0.423212;-0.024414;0.375000;0.093750;12;3
0.446125;-0.027534;0.406250;0.093750;13;3
0.469148;-0.029551;0.437500;0.093750;14;3
0.492310;-0.030393;0.468750;0.093750;15;3
0.515499;-0.029996;0.500000;0.093750;16;3
0.538501;-0.028280;0.531250;0.093750;17;3
0.561573;-0.025277;0.562500;0.093750;18;3
0.585002;-0.021101;0.593750;0.093750;19;3
0.608235;-0.015875;0.625000;0.093750;20;3
0.630815;-0.009724;0.656250;0.093750;21;3
0.652908;-0.002790;0.687500;0.093750;22;3
0.674592;0.004764;0.718750;0.093750;23;3
0.695807;0.012771;0.750000;0.093750;24;3
0.716547;0.021188;0.781250;0.093750;25;3
0.736783;0.030073;0.812500;0.093750;26;3
0.756461;0.039404;0.843750;0.093750;27;3
0.775534;0.049161;0.875000;0.093750;28;3
0.793982;0.059284;0.906250;0.093750;29;3
0.811806;0.069686;0.937500;0.093750;30;3
0.828999;0.080304;0.968750;0.093750;31;3
0.845557;0.091079;1.000000;0.093750;32;3
0.168958;0.086482;0.000000;0.125000;0;4
0.187165;0.075327;0.031250;0.125000;1;4
0.205931;0.064477;0.062500;0.125000;2;4
0.225252;0.053996;0.093750;0.125000;3;4
0.245118;0.043950;0.125000;0.125000;4;4
0.265505;0.034407;0.156250;0.125000;5;4
0.286399;0.025438;0.187500;0.125000;6;4
0.307788;0.017110;0.218750;0.125000;7;4
0.329657;0.009493;0.250000;0.125000;8;4
0.351989;0.002585;0.281250;0.125000;9;4
0.374720;-0.003582;0.312500;0.125000;10;4
0.397761;-0.008893;0.343750;0.125000;11;4
0.421018;-0.013245;0.375000;0.125000;12;4
0.444397;-0.016540;0.406250;0.125000;13;4
0.467879;-0.018689;0.437500;0.125000;14;4
0.491523;-0.019614;0.468750;0.125000;15;4
0.515197;-0.019250;0.500000;0.125000;16;4
0.538620;-0.017518;0.531250;0.125000;17;4
0.562147;-0.014449;0.562500;0.125000;18;4
0.586182;-0.010161;0.593750;0.125000;19;4
0.609997;-0.004783;0.625000;0.125000;20;4
0.632990;0.001560;0.656250;0.125000;21;4
0.655427;0.008717;0.687500;0.125000;22;4
0.677452;0.016517;0.718750;0.125000;23;4
0.699026;0.024781;0.750000;0.125000;24;4
0.720151;0.033453;0.781250;0.125000;25;4
0.740771;0.042593;0.812500;0.125000;26;4
0.760820;0.052187;0.843750;0.125000;27;4
0.780238;0.062225;0.875000;0.125000;28;4
0.799003;0.072646;0.906250;0.125000;29;4
0.817122;0.083351;0.937500;0.125000;30;4
0.834591;0.094274;0.968750;0.125000;31;4
0.851407;0.105353;1.000000;0.125000;32;4
0.162268;0.102031;0.000000;0.156250;0;5
0.180688;0.090562;0.031250;0.156250;1;5
0.199693;0.079382;0.062500;0.156250;2;5
0.219280;0.068559;0.093750;0.156250;3;5
0.239439;0.058164;0.125000;0.156250;4;5
0.260147;0.048268;0.156250;0.156250;5;5
0.281390;0.038945;0.187500;0.156250;6;5
0.303158;0.030273;0.218750;0.156250;7;5
0.325438;0.022325;0.250000;0.156250;8;5
0.348214;0.015107;0.281250;0.156250;9;5
0.371418;0.008655;0.312500;0.156250;10;5
0.394949;0.003087;0.343750;0.156250;11;5
0.418701;-0.001486;0.375000;0.156250;12;5
0.442571;-0.004961;0.406250;0.156250;13;5
0.466542;-0.007245;0.437500;0.156250;14;5
0.490719;-0.008258;0.468750;0.156250;15;5
0.514875;-0.007929;0.500000;0.156250;16;5
0.538515;-0.006179;0.531250;0.156250;17;5
0.562329;-0.003045;0.562500;0.156250;18;5
0.587124;0.001355;0.593750;0.156250;19;5
0.611736;0.006889;0.625000;0.156250;20;5
0.635207;0.013427;0.656250;0.156250;21;5
0.658022;0.020815;0.687500;0.156250;22;5
0.680445;0.028870;0.718750;0.156250;23;5
0.702418;0.037403;0.750000;0.156250;24;5
0.723942;0.046346;0.781250;0.156250;25;5
0.744947;0.055756;0.812500;0.156250;26;5
0.765362;0.065630;0.843750;0.156250;27;5
0.785120;0.075965;0.875000;0.156250;28;5
0.804199;0.086698;0.906250;0.156250;29;5
0.822610;0.097719;0.937500;0.156250;30;5
0.840350;0.108959;0.968750;0.156250;31;5
0.857417;0.120353;1.000000;0.156250;32;5
0.155398;0.118345;0.000000;0.187500;0;6
0.174020;0.106560;0.031250;0.187500;1;6
0.193255;0.095047;0.062500;0.187500;2;6
0.213100;0.083877;0.093750;0.187500;3;6
0.233549;0.073123;0.125000;0.187500;4;6
0.254579;0.062861;0.156250;0.187500;5;6
0.276175;0.053170;0.187500;0.187500;6;6
0.298329;0.044136;0.218750;0.187500;7;6
0.321030;0.035843;0.250000;0.187500;8;6
0.344260;0.028302;0.281250;0.187500;9;6
0.367948;0.021553;0.312500;0.187500;10;6
0.391985;0.015719;0.343750;0.187500;11;6
0.416252;0.010917;0.375000;0.187500;12;6
0.440638;0.007255;0.406250;0.187500;13;6
0.465129;0.004830;0.437500;0.187500;14;6
0.489860;0.003729;0.468750;0.187500;15;6
0.514528;0.004021;0.500000;0.187500;16;6
0.538464;0.005787;0.531250;0.187500;17;6
0.562615;0.008987;0.562500;0.187500;18;6
0.588113;0.013501;0.593750;0.187500;19;6
0.613467;0.019193;0.625000;0.187500;20;6
0.637448;0.025931;0.656250;0.187500;21;6
0.660703;0.033557;0.687500;0.187500;22;6
0.683577;0.041876;0.718750;0.187500;23;6
0.705985;0.050690;0.750000;0.187500;24;6
0.727923;0.059918;0.781250;0.187500;25;6
0.749316;0.069615;0.812500;0.187500;26;6
0.770093;0.079784;0.843750;0.187500;27;6
0.790187;0.090430;0.875000;0.187500;28;6
0.809577;0.101488;0.906250;0.187500;29;6
0.828275;0.112836;0.937500;0.187500;30;6
0.846279;0.124404;0.968750;0.187500;31;6
0.863589;0.136122;1.000000;0.187500;32;6
0.148350;0.135475;0.000000;0.218750;0;7
0.167165;0.123363;0.031250;0.218750;1;7
0.186622;0.111506;0.062500;0.218750;2;7
0.206720;0.099977;0.093750;0.218750;3;7
0.227453;0.088855;0.125000;0.218750;4;7
0.248800;0.078219;0.156250;0.218750;5;7
0.270746;0.068154;0.187500;0.218750;6;7
0.293287;0.058753;0.218750;0.218750;7;7
0.316410;0.050107;0.250000;0.218750;8;7
0.340104;0.042231;0.281250;0.218750;9;7
0.364289;0.035173;0.312500;0.218750;10;7
0.388846;0.029063;0.343750;0.218750;11;7
0.413649;0.024023;0.375000;0.218750;12;7
0.438575;0.020166;0.406250;0.218750;13;7
0.463614;0.017597;0.437500;0.218750;14;7
0.488884;0.016402;0.468750;0.218750;15;7
0.514137;0.016657;0.500000;0.218750;16;7
0.538806;0.018437;0.531250;0.218750;17;7
0.563638;0.021703;0.562500;0.218750;18;7
0.589541;0.026332;0.593750;0.218750;19;7
0.615250;0.032185;0.625000;0.218750;20;7
0.639725;0.039130;0.656250;0.218750;21;7
0.663499;0.046999;0.687500;0.218750;22;7
0.686855;0.055592;0.718750;0.218750;23;7
0.709719;0.064700;0.750000;0.218750;24;7
0.732086;0.074227;0.781250;0.218750;25;7
0.753878;0.084226;0.812500;0.218750;26;7
0.775022;0.094705;0.843750;0.218750;27;7
0.795454;0.105675;0.875000;0.218750;28;7
0.815150;0.117069;0.906250;0.218750;29;7
0.834128;0.128755;0.937500;0.218750;30;7
0.852385;0.140658;0.968750;0.218750;31;7
0.869924;0.152707;1.000000;0.218750;32;7
0.141121;0.153473;0.000000;0.250000;0;8
0.160127;0.141012;0.031250;0.250000;1;8
0.179802;0.128793;0.062500;0.250000;2;8
0.200146;0.116892;0.093750;0.250000;3;8
0.221157;0.105393;0.125000;0.250000;4;8
0.242811;0.094381;0.156250;0.250000;5;8
0.265096;0.083946;0.187500;0.250000;6;8
0.288014;0.074182;0.218750;0.250000;7;8
0.311559;0.065180;0.250000;0.250000;8;8
0.335721;0.056961;0.281250;0.250000;9;8
0.360414;0.049582;0.312500;0.250000;10;8
0.385509;0.043183;0.343750;0.250000;11;8
0.410867;0.037895;0.375000;0.250000;12;8
0.436358;0.033837;0.406250;0.250000;13;8
0.461972;0.031117;0.437500;0.250000;14;8
0.487805;0.029826;0.468750;0.250000;15;8
0.513683;0.030041;0.500000;0.250000;16;8
0.539171;0.031835;0.531250;0.250000;17;8
0.564766;0.035168;0.562500;0.250000;18;8
0.591087;0.039913;0.593750;0.250000;19;8
0.617145;0.045931;0.625000;0.250000;20;8
0.642132;0.053086;0.656250;0.250000;21;8
0.666441;0.061207;0.687500;0.250000;22;8
0.690283;0.070082;0.718750;0.250000;23;8
0.713614;0.079495;0.750000;0.250000;24;8
0.736425;0.089336;0.781250;0.250000;25;8
0.758633;0.099650;0.812500;0.250000;26;8
0.780159;0.110452;0.843750;0.250000;27;8
0.800933;0.121758;0.875000;0.250000;28;8
0.820934;0.133497;0.906250;0.250000;29;8
0.840182;0.145528;0.937500;0.250000;30;8
0.858675;0.157773;0.968750;0.250000;31;8
0.876422;0.170157;1.000000;0.250000;32;8
0.133712;0.172397;0.000000;0.281250;0;9
0.152911;0.159549;0.031250;0.281250;1;9
0.172800;0.146937;0.062500;0.281250;2;9
0.193384;0.134644;0.093750;0.281250;3;9
0.214662;0.122755;0.125000;0.281250;4;9
0.236606;0.111371;0.156250;0.281250;5;9
0.259206;0.100586;0.187500;0.281250;6;9
0.282481;0.090478;0.218750;0.281250;7;9
0.306437;0.081129;0.250000;0.281250;8;9
0.331069;0.072560;0.281250;0.281250;9;9
0.356281;0.064847;0.312500;0.281250;10;9
0.381931;0.058144;0.343750;0.281250;11;9
0.407866;0.052595;0.375000;0.281250;12;9
0.433946;0.048328;0.406250;0.281250;13;9
0.460162;0.045450;0.437500;0.281250;14;9
0.486625;0.044058;0.468750;0.281250;15;9
0.513134;0.044229;0.500000;0.281250;16;9
0.539188;0.046034;0.531250;0.281250;17;9
0.565370;0.049429;0.562500;0.281250;18;9
0.592405;0.054288;0.593750;0.281250;19;9
0.619161;0.060470;0.625000;0.281250;20;9
0.644715;0.067836;0.656250;0.281250;21;9
0.669526;0.076212;0.687500;0.281250;22;9
0.693852;0.085377;0.718750;0.281250;23;9
0.717653;0.095106;0.750000;0.281250;24;9
0.740931;0.105273;0.781250;0.281250;25;9
0.763586;0.115917;0.812500;0.281250;26;9
0.785522;0.127056;0.843750;0.281250;27;9
0.806653;0.138712;0.875000;0.281250;28;9
0.826955;0.150808;0.906250;0.281250;29;9
0.846460;0.163196;0.937500;0.281250;30;9
0.865169;0.175793;0.968750;0.281250;31;9
0.883092;0.188521;1.000000;0.281250;32;9
0.126127;0.192307;0.000000;0.312500;0;10
0.145510;0.179048;0.031250;0.312500;1;10
0.165604;0.166027;0.062500;0.312500;2;10
0.186416;0.153328;0.093750;0.312500;3;10
0.207949;0.141042;0.125000;0.312500;4;10
0.230167;0.129290;0.156250;0.312500;5;10
0.253067;0.118164;0.187500;0.312500;6;10
0.276684;0.107723;0.218750;0.312500;7;10
0.301046;0.098028;0.250000;0.312500;8;10
0.326153;0.089100;0.281250;0.312500;9;10
0.351896;0.081041;0.312500;0.312500;10;10
0.378118;0.074020;0.343750;0.312500;11;10
0.404654;0.068199;0.375000;0.312500;12;10
0.431351;0.063712;0.406250;0.312500;13;10
0.458201;0.060670;0.437500;0.312500;14;10
0.485329;0.059170;0.468750;0.312500;15;10
0.512506;0.059292;0.500000;0.312500;16;10
0.539169;0.061102;0.531250;0.312500;17;10
0.565984;0.064555;0.562500;0.312500;18;10
0.593775;0.069524;0.593750;0.312500;19;10
0.621266;0.075866;0.625000;0.312500;20;10
0.647414;0.083444;0.656250;0.312500;21;10
0.672746;0.092076;0.687500;0.312500;22;10
0.697572;0.101536;0.718750;0.312500;23;10
0.721859;0.111590;0.750000;0.312500;24;10
0.745623;0.122096;0.781250;0.312500;25;10
0.768748;0.133084;0.812500;0.312500;26;10
0.791113;0.144575;0.843750;0.312500;27;10
0.812607;0.156592;0.875000;0.312500;28;10
0.833207;0.169057;0.906250;0.312500;29;10
0.852957;0.181812;0.937500;0.312500;30;10
0.871863;0.194769;0.968750;0.312500;31;10
0.889936;0.207851;1.000000;0.312500;32;10
0.118368;0.213265;0.000000;0.343750;0;11
0.137912;0.199613;0.031250;0.343750;1;11
0.158192;0.186196;0.062500;0.343750;2;11
0.179218;0.173100;0.093750;0.343750;3;11
0.200996;0.160419;0.125000;0.343750;4;11
0.223485;0.148292;0.156250;0.343750;5;11
0.246686;0.136813;0.187500;0.343750;6;11
0.270653;0.126024;0.218750;0.343750;7;11
0.295430;0.115968;0.250000;0.343750;8;11
0.321023;0.106670;0.281250;0.343750;9;11
0.347309;0.098252;0.312500;0.343750;10;11
0.374123;0.090904;0.343750;0.343750;11;11
0.401283;0.084801;0.375000;0.343750;12;11
0.428627;0.080087;0.406250;0.343750;13;11
0.456146;0.076873;0.437500;0.343750;14;11
0.483949;0.075260;0.468750;0.343750;15;11
0.511855;0.075329;0.500000;0.343750;16;11
0.539396;0.077143;0.531250;0.343750;17;11
0.567055;0.080650;0.562500;0.343750;18;11
0.595440;0.085728;0.593750;0.343750;19;11
0.623455;0.092232;0.625000;0.343750;20;11
0.650205;0.100022;0.656250;0.343750;21;11
0.676123;0.108914;0.687500;0.343750;22;11
0.701480;0.118675;0.718750;0.343750;23;11
0.726276;0.129062;0.750000;0.343750;24;11
0.750534;0.139917;0.781250;0.343750;25;11
0.774126;0.151259;0.812500;0.343750;26;11
0.796912;0.163108;0.843750;0.343750;27;11
0.818762;0.175493;0.875000;0.343750;28;11
0.839652;0.188331;0.906250;0.343750;29;11
0.859638;0.201454;0.937500;0.343750;30;11
0.878731;0.214773;0.968750;0.343750;31;11
0.896944;0.228207;1.000000;0.343750;32;11
0.110441;0.235336;0.000000;0.375000;0;12
0.130109;0.221353;0.031250;0.375000;1;12
0.150547;0.207584;0.062500;0.375000;2;12
0.171768;0.194118;0.093750;0.375000;3;12
0.193783;0.181054;0.125000;0.375000;4;12
0.216550;0.168539;0.156250;0.375000;5;12
0.240074;0.156674;0.187500;0.375000;6;12
0.264417;0.145496;0.218750;0.375000;7;12
0.289632;0.135048;0.250000;0.375000;8;12
0.315727;0.125362;0.281250;0.375000;9;12
0.342572;0.116579;0.312500;0.375000;10;12
0.369994;0.108898;0.343750;0.375000;11;12
0.397802;0.102507;0.375000;0.375000;12;12
0.425826;0.097558;0.406250;0.375000;13;12
0.454052;0.094166;0.437500;0.375000;14;12
0.482564;0.092435;0.468750;0.375000;15;12
0.511236;0.092450;0.500000;0.375000;16;12
0.539711;0.094265;0.531250;0.375000;17;12
0.568250;0.097829;0.562500;0.375000;18;12
0.597204;0.103017;0.593750;0.375000;19;12
0.625723;0.109686;0.625000;0.375000;20;12
0.653114;0.117693;0.656250;0.375000;21;12
0.679677;0.126850;0.687500;0.375000;22;12
0.705616;0.136917;0.718750;0.375000;23;12
0.730946;0.147643;0.750000;0.375000;24;12
0.755692;0.158854;0.781250;0.375000;25;12
0.779724;0.170554;0.812500;0.375000;26;12
0.802899;0.182765;0.843750;0.375000;27;12
0.825082;0.195517;0.875000;0.375000;28;12
0.846250;0.208723;0.906250;0.375000;29;12
0.866466;0.222208;0.937500;0.375000;30;12
0.885745;0.235878;0.968750;0.375000;31;12
0.904103;0.249652;1.000000;0.375000;32;12
0.102353;0.258589;0.000000;0.406250;0;13
0.122097;0.244367;0.031250;0.406250;1;13
0.142656;0.230315;0.062500;0.406250;2;13
0.164051;0.216526;0.093750;0.406250;3;13
0.186294;0.203101;0.125000;0.406250;4;13
0.209351;0.190185;0.156250;0.406250;5;13
0.233231;0.177889;0.187500;0.406250;6;13
0.257991;0.166269;0.218750;0.406250;7;13
0.283675;0.155389;0.250000;0.406250;8;13
0.310291;0.145298;0.281250;0.406250;9;13
0.337711;0.136142;0.312500;0.406250;10;13
0.365759;0.128124;0.343750;0.406250;11;13
0.394240;0.121439;0.375000;0.406250;12;13
0.422978;0.116246;0.406250;0.406250;13;13
0.451954;0.112669;0.437500;0.406250;14;13
0.481226;0.110817;0.468750;0.406250;15;13
0.510683;0.110774;0.500000;0.406250;16;13
0.540000;0.112590;0.531250;0.406250;17;13
0.569338;0.116209;0.562500;0.406250;18;13
0.598943;0.121511;0.593750;0.406250;19;13
0.628088;0.128350;0.625000;0.406250;20;13
0.656179;0.136586;0.656250;0.406250;21;13
0.683441;0.146023;0.687500;0.406250;22;13
0.710018;0.156407;0.718750;0.406250;23;13
0.735908;0.167478;0.750000;0.406250;24;13
0.761121;0.179037;0.781250;0.406250;25;13
0.785544;0.191079;0.812500;0.406250;26;13
0.809052;0.203632;0.843750;0.406250;27;13
0.831529;0.216734;0.875000;0.406250;28;13
0.852960;0.230297;0.906250;0.406250;29;13
0.873403;0.244132;0.937500;0.406250;30;13
0.892875;0.258144;0.968750;0.406250;31;13
0.911400;0.272250;1.000000;0.406250;32;13
0.094114;0.283091;0.000000;0.437500;0;14
0.113900;0.268702;0.031250;0.437500;1;14
0.134555;0.254425;0.062500;0.437500;2;14
0.156105;0.240352;0.093750;0.437500;3;14
0.178566;0.226590;0.125000;0.437500;4;14
0.201918;0.213274;0.156250;0.437500;5;14
0.226170;0.200525;0.187500;0.437500;6;14
0.251367;0.188435;0.218750;0.437500;7;14
0.277539;0.177101;0.250000;0.437500;8;14
0.304690;0.166596;0.281250;0.437500;9;14
0.332698;0.157062;0.312500;0.437500;10;14
0.361387;0.148705;0.343750;0.437500;11;14
0.390563;0.141721;0.375000;0.437500;12;14
0.420048;0.136278;0.406250;0.437500;13;14
0.449811;0.132510;0.437500;0.437500;14;14
0.479887;0.130534;0.468750;0.437500;15;14
0.510162;0.130432;0.500000;0.437500;16;14
0.540317;0.132250;0.531250;0.437500;17;14
0.570449;0.135928;0.562500;0.437500;18;14
0.600748;0.141349;0.593750;0.437500;19;14
0.630576;0.148368;0.625000;0.437500;20;14
0.659411;0.156844;0.656250;0.437500;21;14
0.687414;0.166573;0.687500;0.437500;22;14
0.714666;0.177284;0.718750;0.437500;23;14
0.741131;0.188699;0.750000;0.437500;24;14
0.766798;0.200597;0.781250;0.437500;25;14
0.791577;0.212963;0.812500;0.437500;26;14
0.815378;0.225837;0.843750;0.437500;27;14
0.838121;0.239267;0.875000;0.437500;28;14
0.859798;0.253163;0.906250;0.437500;29;14
0.880458;0.267324;0.937500;0.437500;30;14
0.900122;0.281654;0.968750;0.437500;31;14
0.918817;0.296068;1.000000;0.437500;32;14
0.085736;0.308916;0.000000;0.468750;0;15
0.105555;0.294390;0.031250;0.468750;1;15
0.126297;0.279915;0.062500;0.468750;2;15
0.147992;0.265585;0.093750;0.468750;3;15
0.170662;0.251507;0.125000;0.468750;4;15
0.194300;0.237807;0.156250;0.468750;5;15
0.218918;0.224617;0.187500;0.468750;6;15
0.244548;0.212063;0.218750;0.468750;7;15
0.271209;0.200281;0.250000;0.468750;8;15
0.298898;0.189365;0.281250;0.468750;9;15
0.327500;0.179455;0.312500;0.468750;10;15
0.356843;0.170761;0.343750;0.468750;11;15
0.386732;0.163478;0.375000;0.468750;12;15
0.416990;0.157784;0.406250;0.468750;13;15
0.447570;0.153827;0.437500;0.468750;14;15
0.478486;0.151727;0.468750;0.468750;15;15
0.509616;0.151571;0.500000;0.468750;16;15
0.540641;0.153397;0.531250;0.468750;17;15
0.571600;0.157146;0.562500;0.468750;18;15
0.602641;0.162698;0.593750;0.468750;19;15
0.633196;0.169906;0.625000;0.468750;20;15
0.662804;0.178624;0.656250;0.468750;21;15
0.691566;0.188639;0.687500;0.468750;22;15
0.719508;0.199667;0.718750;0.468750;23;15
0.746556;0.211423;0.750000;0.468750;24;15
0.772679;0.223663;0.781250;0.468750;25;15
0.797814;0.236359;0.812500;0.468750;26;15
0.821903;0.249552;0.843750;0.468750;27;15
0.844901;0.263293;0.875000;0.468750;28;15
0.866809;0.277489;0.906250;0.468750;29;15
0.887666;0.291930;0.937500;0.468750;30;15
0.907498;0.306520;0.968750;0.468750;31;15
0.926339;0.321172;1.000000;0.468750;32;15
0.077236;0.336133;0.000000;0.500000;0;16
0.097102;0.321464;0.031250;0.500000;1;16
0.117937;0.306794;0.062500;0.500000;2;16
0.139775;0.292216;0.093750;0.500000;3;16
0.162646;0.277842;0.125000;0.500000;4;16
0.186550;0.263792;0.156250;0.500000;5;16
0.211504;0.250206;0.187500;0.500000;6;16
0.237539;0.237232;0.218750;0.500000;7;16
0.264671;0.225033;0.250000;0.500000;8;16
0.292891;0.213722;0.281250;0.500000;9;16
0.322089;0.203447;0.312500;0.500000;10;16
0.352093;0.194421;0.343750;0.500000;11;16
0.382710;0.186846;0.375000;0.500000;12;16
0.413757;0.180909;0.406250;0.500000;13;16
0.445178;0.176768;0.437500;0.500000;14;16
0.476964;0.174551;0.468750;0.500000;15;16
0.508991;0.174348;0.500000;0.500000;16;16
0.540949;0.176199;0.531250;0.500000;17;16
0.572806;0.180039;0.562500;0.500000;18;16
0.604640;0.185740;0.593750;0.500000;19;16
0.635955;0.193145;0.625000;0.500000;20;16
0.666351;0.202094;0.656250;0.500000;21;16
0.695870;0.212370;0.687500;0.500000;22;16
0.724490;0.223691;0.718750;0.500000;23;16
0.752121;0.235774;0.750000;0.500000;24;16
0.778721;0.248370;0.781250;0.500000;25;16
0.804246;0.261425;0.812500;0.500000;26;16
0.828651;0.274957;0.843750;0.500000;27;16
0.851911;0.288998;0.875000;0.500000;28;16
0.874033;0.303445;0.906250;0.500000;29;16
0.895057;0.318096;0.937500;0.500000;30;16
0.915014;0.332853;0.968750;0.500000;31;16
0.933943;0.347631;1.000000;0.500000;32;16
0.068631;0.364815;0.000000;0.531250;0;17
0.088581;0.349973;0.031250;0.531250;1;17
0.109529;0.335095;0.062500;0.531250;2;17
0.131518;0.320275;0.093750;0.531250;3;17
0.154582;0.305622;0.125000;0.531250;4;17
0.178728;0.291265;0.156250;0.531250;5;17
0.203979;0.277344;0.187500;0.531250;6;17
0.230377;0.264014;0.218750;0.531250;7;17
0.257949;0.251445;0.250000;0.531250;8;17
0.286686;0.239768;0.281250;0.531250;9;17
0.316472;0.229149;0.312500;0.531250;10;17
0.347137;0.219810;0.343750;0.531250;11;17
0.378484;0.211964;0.375000;0.531250;12;17
0.410327;0.205802;0.406250;0.531250;13;17
0.442605;0.201490;0.437500;0.531250;14;17
0.475275;0.199168;0.468750;0.531250;15;17
0.508250;0.198933;0.500000;0.531250;16;17
