x;y;u;v;column;row
0.546787;0.017098;0.562500;0.218750;18;7
0.572091;0.020557;0.593750;0.218750;19;7
0.597117;0.025202;0.625000;0.218750;20;7
0.621756;0.030956;0.656250;0.218750;21;7
0.646014;0.037756;0.687500;0.218750;22;7
0.669824;0.045508;0.718750;0.218750;23;7
0.693125;0.054112;0.750000;0.218750;24;7
0.715872;0.063498;0.781250;0.218750;25;7
0.738029;0.073606;0.812500;0.218750;26;7
0.759566;0.084351;0.843750;0.218750;27;7
0.780458;0.095645;0.875000;0.218750;28;7
0.800690;0.107404;0.906250;0.218750;29;7
0.820250;0.119544;0.937500;0.218750;30;7
0.839135;0.131989;0.968750;0.218750;31;7
0.857347;0.144666;1.000000;0.218750;32;7
0.134462;0.155464;0.000000;0.250000;0;8
0.152151;0.142983;0.031250;0.250000;1;8
0.170609;0.130707;0.062500;0.250000;2;8
0.189841;0.118710;0.093750;0.250000;3;8
0.209848;0.107073;0.125000;0.250000;4;8
0.230571;0.095861;0.156250;0.250000;5;8
0.252013;0.085170;0.187500;0.250000;6;8
0.274255;0.075139;0.218750;0.250000;7;8
0.297365;0.065906;0.250000;0.250000;8;8
0.321539;0.057624;0.281250;0.250000;9;8
0.346601;0.050332;0.312500;0.250000;10;8
0.372051;0.044002;0.343750;0.250000;11;8
0.397380;0.038594;0.375000;0.250000;12;8
0.422212;0.034104;0.406250;0.250000;13;8
0.446774;0.030693;0.437500;0.250000;14;8
0.471453;0.028550;0.468750;0.250000;15;8
0.496630;0.027849;0.500000;0.250000;16;8
0.522371;0.028668;0.531250;0.250000;17;8
0.548319;0.030928;0.562500;0.250000;18;8
0.574221;0.034533;0.593750;0.250000;19;8
0.599828;0.039376;0.625000;0.250000;20;8
0.625028;0.045370;0.656250;0.250000;21;8
0.649816;0.052443;0.687500;0.250000;22;8
0.674121;0.060493;0.718750;0.250000;23;8
0.697878;0.069409;0.750000;0.250000;24;8
0.721039;0.079115;0.781250;0.250000;25;8
0.743571;0.089549;0.812500;0.250000;26;8
0.765441;0.100617;0.843750;0.250000;27;8
0.786625;0.112225;0.875000;0.250000;28;8
0.807109;0.124284;0.906250;0.250000;29;8
0.826883;0.136706;0.937500;0.250000;30;8
0.845946;0.149411;0.968750;0.250000;31;8
0.864302;0.162322;1.000000;0.250000;32;8
0.127595;0.174013;0.000000;0.281250;0;9
0.145434;0.161261;0.031250;0.281250;1;9
0.164085;0.148695;0.062500;0.281250;2;9
0.183555;0.136393;0.093750;0.281250;3;9
0.203847;0.124438;0.125000;0.281250;4;9
0.224920;0.112906;0.156250;0.281250;5;9
0.246773;0.101896;0.187500;0.281250;6;9
0.269457;0.091543;0.218750;0.281250;7;9
0.293011;0.081985;0.250000;0.281250;8;9
0.317593;0.073373;0.281250;0.281250;9;9
0.343051;0.065763;0.312500;0.281250;10;9
0.368937;0.059141;0.343750;0.281250;11;9
0.394797;0.053485;0.375000;0.281250;12;9
0.420285;0.048803;0.406250;0.281250;13;9
0.445587;0.045256;0.437500;0.281250;14;9
0.471031;0.043036;0.468750;0.281250;15;9
0.496944;0.042312;0.500000;0.281250;16;9
0.523364;0.043168;0.531250;0.281250;17;9
0.549952;0.045522;0.562500;0.281250;18;9
0.576465;0.049280;0.593750;0.281250;19;9
0.602666;0.054327;0.625000;0.281250;20;9
0.628438;0.060569;0.656250;0.281250;21;9
0.653767;0.067926;0.687500;0.281250;22;9
0.678574;0.076285;0.718750;0.281250;23;9
0.702794;0.085527;0.750000;0.281250;24;9
0.726377;0.095567;0.781250;0.281250;25;9
0.749287;0.106338;0.812500;0.281250;26;9
0.771492;0.117739;0.843750;0.281250;27;9
0.792968;0.129671;0.875000;0.281250;28;9
0.813702;0.142038;0.906250;0.281250;29;9
0.833688;0.154748;0.937500;0.281250;30;9
0.852926;0.167716;0.968750;0.281250;31;9
0.871423;0.180863;1.000000;0.281250;32;9
0.120552;0.193556;0.000000;0.312500;0;10
0.138523;0.180548;0.031250;0.312500;1;10
0.157349;0.167701;0.062500;0.312500;2;10
0.177043;0.155096;0.093750;0.312500;3;10
0.197608;0.142819;0.125000;0.312500;4;10
0.219022;0.130952;0.156250;0.312500;5;10
0.241284;0.119600;0.187500;0.312500;6;10
0.264409;0.108901;0.218750;0.312500;7;10
0.288408;0.098994;0.250000;0.312500;8;10
0.313402;0.090035;0.281250;0.312500;9;10
0.339263;0.082092;0.312500;0.312500;10;10
0.365604;0.075164;0.343750;0.312500;11;10
0.392029;0.069246;0.375000;0.312500;12;10
0.418226;0.064360;0.406250;0.312500;13;10
0.444331;0.060669;0.437500;0.312500;14;10
0.470606;0.058363;0.468750;0.312500;15;10
0.497306;0.057615;0.500000;0.312500;16;10
0.524439;0.058505;0.531250;0.312500;17;10
0.551691;0.060956;0.562500;0.312500;18;10
0.578832;0.064870;0.593750;0.312500;19;10
0.605640;0.070128;0.625000;0.312500;20;10
0.631996;0.076628;0.656250;0.312500;21;10
0.657872;0.084279;0.687500;0.312500;22;10
0.683188;0.092960;0.718750;0.312500;23;10
0.707878;0.102539;0.750000;0.312500;24;10
0.731889;0.112924;0.781250;0.312500;25;10
0.755179;0.124043;0.812500;0.312500;26;10
0.777719;0.135788;0.843750;0.312500;27;10
0.799487;0.148051;0.875000;0.312500;28;10
0.820469;0.160731;0.906250;0.312500;29;10
0.840664;0.173732;0.937500;0.312500;30;10
0.860073;0.186965;0.968750;0.312500;31;10
0.878706;0.200348;1.000000;0.312500;32;10
0.113338;0.214142;0.000000;0.343750;0;11
0.131436;0.200890;0.031250;0.343750;1;11
0.150432;0.187770;0.062500;0.343750;2;11
0.170341;0.174864;0.093750;0.343750;3;11
0.191169;0.162265;0.125000;0.343750;4;11
0.212912;0.150056;0.156250;0.343750;5;11
0.235563;0.138350;0.187500;0.343750;6;11
0.259118;0.127289;0.218750;0.343750;7;11
0.283565;0.117018;0.250000;0.343750;8;11
0.308996;0.107699;0.281250;0.343750;9;11
0.335302;0.099407;0.312500;0.343750;10;11
0.362148;0.092161;0.343750;0.343750;11;11
0.389182;0.085970;0.375000;0.343750;12;11
0.416121;0.080868;0.406250;0.343750;13;11
0.443056;0.077023;0.437500;0.343750;14;11
0.470183;0.074627;0.468750;0.343750;15;11
0.497697;0.073849;0.500000;0.343750;16;11
0.525573;0.074773;0.531250;0.343750;17;11
0.553517;0.077323;0.562500;0.343750;18;11
0.581313;0.081398;0.593750;0.343750;19;11
0.608748;0.086873;0.625000;0.343750;20;11
0.635703;0.093640;0.656250;0.343750;21;11
0.662139;0.101596;0.687500;0.343750;22;11
0.687973;0.110608;0.718750;0.343750;23;11
0.713140;0.120534;0.750000;0.343750;24;11
0.737583;0.131276;0.781250;0.343750;25;11
0.761257;0.142751;0.812500;0.343750;26;11
0.784132;0.154844;0.843750;0.343750;27;11
0.806188;0.167441;0.875000;0.343750;28;11
0.827415;0.180436;0.906250;0.343750;29;11
0.847813;0.193727;0.937500;0.343750;30;11
0.867386;0.207222;0.968750;0.343750;31;11
0.886149;0.220836;1.000000;0.343750;32;11
0.105958;0.235825;0.000000;0.375000;0;12
0.124193;0.222336;0.031250;0.375000;1;12
0.143364;0.208949;0.062500;0.375000;2;12
0.163486;0.195748;0.093750;0.375000;3;12
0.184572;0.182828;0.125000;0.375000;4;12
0.206622;0.170279;0.156250;0.375000;5;12
0.229631;0.158219;0.187500;0.375000;6;12
0.253593;0.146792;0.218750;0.375000;7;12
0.278490;0.136150;0.250000;0.375000;8;12
0.304404;0.126460;0.281250;0.375000;9;12
0.331233;0.117809;0.312500;0.375000;10;12
0.358663;0.110233;0.343750;0.375000;11;12
0.386363;0.103757;0.375000;0.375000;12;12
0.414058;0.098428;0.406250;0.375000;13;12
0.441809;0.094422;0.437500;0.375000;14;12
0.469773;0.091929;0.468750;0.375000;15;12
0.498099;0.091119;0.500000;0.375000;16;12
0.526741;0.092076;0.531250;0.375000;17;12
0.555411;0.094727;0.562500;0.375000;18;12
0.583895;0.098967;0.593750;0.375000;19;12
0.611986;0.104667;0.625000;0.375000;20;12
0.639561;0.111707;0.656250;0.375000;21;12
0.666572;0.119976;0.687500;0.375000;22;12
0.692937;0.129329;0.718750;0.375000;23;12
0.718590;0.139611;0.750000;0.375000;24;12
0.743471;0.150715;0.781250;0.375000;25;12
0.767530;0.162551;0.812500;0.375000;26;12
0.790739;0.174995;0.843750;0.375000;27;12
0.813079;0.187926;0.875000;0.375000;28;12
0.834544;0.201232;0.906250;0.375000;29;12
0.855135;0.214807;0.937500;0.375000;30;12
0.874864;0.228554;0.968750;0.375000;31;12
0.893746;0.242388;1.000000;0.375000;32;12
0.098427;0.258630;0.000000;0.406250;0;13
0.116825;0.244924;0.031250;0.406250;1;13
0.136183;0.231288;0.062500;0.406250;2;13
0.156524;0.217806;0.093750;0.406250;3;13
0.177862;0.204576;0.125000;0.406250;4;13
0.200193;0.191696;0.156250;0.406250;5;13
0.223519;0.179287;0.187500;0.406250;6;13
0.247854;0.167497;0.218750;0.406250;7;13
0.273201;0.156483;0.250000;0.406250;8;13
0.299653;0.146415;0.281250;0.406250;9;13
0.327098;0.137397;0.312500;0.406250;10;13
0.355207;0.129479;0.343750;0.406250;11;13
0.383632;0.122707;0.375000;0.406250;12;13
0.412084;0.117142;0.406250;0.406250;13;13
0.440616;0.112964;0.437500;0.406250;14;13
0.469376;0.110368;0.468750;0.406250;15;13
0.498499;0.109523;0.500000;0.406250;16;13
0.527927;0.110513;0.531250;0.406250;17;13
0.557359;0.113268;0.562500;0.406250;18;13
0.586574;0.117678;0.593750;0.406250;19;13
0.615354;0.123609;0.625000;0.406250;20;13
0.643573;0.130932;0.656250;0.406250;21;13
0.671179;0.139521;0.687500;0.406250;22;13
0.698090;0.149222;0.718750;0.406250;23;13
0.724238;0.159867;0.750000;0.406250;24;13
0.749562;0.171337;0.781250;0.406250;25;13
0.774007;0.183536;0.812500;0.406250;26;13
0.797546;0.196329;0.843750;0.406250;27;13
0.820164;0.209590;0.875000;0.406250;28;13
0.841857;0.223198;0.906250;0.406250;29;13
0.862632;0.237045;0.937500;0.406250;30;13
0.882502;0.251032;0.968750;0.406250;31;13
0.901489;0.265069;1.000000;0.406250;32;13
0.090751;0.282623;0.000000;0.437500;0;14
0.109324;0.268736;0.031250;0.437500;1;14
0.128875;0.254879;0.062500;0.437500;2;14
0.149433;0.241142;0.093750;0.437500;3;14
0.171017;0.227623;0.125000;0.437500;4;14
0.193610;0.214423;0.156250;0.437500;5;14
0.217224;0.201669;0.187500;0.437500;6;14
0.241910;0.189516;0.218750;0.437500;7;14
0.267705;0.178126;0.250000;0.437500;8;14
0.294728;0.167678;0.281250;0.437500;9;14
0.322847;0.158286;0.312500;0.437500;10;14
0.351694;0.150021;0.343750;0.437500;11;14
0.380884;0.142945;0.375000;0.437500;12;14
0.410101;0.137135;0.406250;0.437500;13;14
0.439405;0.132779;0.437500;0.437500;14;14
0.468950;0.130075;0.468750;0.437500;15;14
0.498877;0.129192;0.500000;0.437500;16;14
0.529120;0.130215;0.531250;0.437500;17;14
0.559355;0.133075;0.562500;0.437500;18;14
0.589341;0.137660;0.593750;0.437500;19;14
0.618848;0.143827;0.625000;0.437500;20;14
0.647740;0.151439;0.656250;0.437500;21;14
0.675965;0.160355;0.687500;0.437500;22;14
0.703437;0.170408;0.718750;0.437500;23;14
0.730092;0.181418;0.750000;0.437500;24;14
0.755862;0.193255;0.781250;0.437500;25;14
0.780693;0.205812;0.812500;0.437500;26;14
0.804558;0.218946;0.843750;0.437500;27;14
0.827445;0.232524;0.875000;0.437500;28;14
0.849355;0.246421;0.906250;0.437500;29;14
0.870298;0.260523;0.937500;0.437500;30;14
0.890295;0.274727;0.968750;0.437500;31;14
0.909369;0.288945;1.000000;0.437500;32;14
0.082924;0.307919;0.000000;0.468750;0;15
0.101658;0.293888;0.031250;0.468750;1;15
0.121390;0.279846;0.062500;0.468750;2;15
0.142153;0.265880;0.093750;0.468750;3;15
0.163973;0.252092;0.125000;0.468750;4;15
0.186821;0.238586;0.156250;0.468750;5;15
0.210720;0.225494;0.187500;0.468750;6;15
0.235756;0.212978;0.218750;0.468750;7;15
0.262003;0.201212;0.250000;0.468750;8;15
0.289603;0.190384;0.281250;0.468750;9;15
0.318405;0.180620;0.312500;0.468750;10;15
0.348005;0.172006;0.343750;0.468750;11;15
0.377977;0.164624;0.375000;0.468750;12;15
0.407980;0.158566;0.406250;0.468750;13;15
0.438081;0.154030;0.437500;0.468750;14;15
0.468440;0.151216;0.468750;0.468750;15;15
0.499207;0.150294;0.500000;0.468750;16;15
0.530305;0.151350;0.531250;0.468750;17;15
0.561384;0.154316;0.562500;0.468750;18;15
0.592184;0.159077;0.593750;0.468750;19;15
0.622456;0.165483;0.625000;0.468750;20;15
0.652054;0.173384;0.656250;0.468750;21;15
0.680925;0.182627;0.687500;0.468750;22;15
0.708980;0.193030;0.718750;0.468750;23;15
0.736152;0.204401;0.750000;0.468750;24;15
0.762374;0.216596;0.781250;0.468750;25;15
0.787589;0.229500;0.812500;0.468750;26;15
0.811773;0.242960;0.843750;0.468750;27;15
0.834919;0.256835;0.875000;0.468750;28;15
0.857032;0.270996;0.906250;0.468750;29;15
0.878128;0.285324;0.937500;0.468750;30;15
0.898233;0.299716;0.968750;0.468750;31;15
0.917375;0.314082;1.000000;0.468750;32;15
0.074941;0.334636;0.000000;0.500000;0;16
0.093799;0.320501;0.031250;0.500000;1;16
0.113683;0.306309;0.062500;0.500000;2;16
0.134630;0.292145;0.093750;0.500000;3;16
0.156673;0.278114;0.125000;0.500000;4;16
0.179780;0.264318;0.156250;0.500000;5;16
0.203982;0.250894;0.187500;0.500000;6;16
0.229389;0.238019;0.218750;0.500000;7;16
0.256094;0.225881;0.250000;0.500000;8;16
0.284252;0.214678;0.281250;0.500000;9;16
0.313700;0.204548;0.312500;0.500000;10;16
0.344021;0.195594;0.343750;0.500000;11;16
0.374770;0.187911;0.375000;0.500000;12;16
0.405592;0.181609;0.406250;0.500000;13;16
0.436547;0.176894;0.437500;0.500000;14;16
0.467790;0.173971;0.468750;0.500000;15;16
0.499460;0.173011;0.500000;0.500000;16;16
0.531464;0.174100;0.531250;0.500000;17;16
0.563433;0.177171;0.562500;0.500000;18;16
0.595088;0.182106;0.593750;0.500000;19;16
0.626166;0.188748;0.625000;0.500000;20;16
0.656508;0.196934;0.656250;0.500000;21;16
0.686056;0.206498;0.687500;0.500000;22;16
0.714715;0.217243;0.718750;0.500000;23;16
0.742417;0.228961;0.750000;0.500000;24;16
0.769095;0.241499;0.781250;0.500000;25;16
0.794691;0.254728;0.812500;0.500000;26;16
0.819187;0.268488;0.843750;0.500000;27;16
0.842580;0.282630;0.875000;0.500000;28;16
0.864881;0.297020;0.906250;0.500000;29;16
0.886112;0.311537;0.937500;0.500000;30;16
0.906303;0.326077;0.968750;0.500000;31;16
0.925491;0.340548;1.000000;0.500000;32;16
0.066788;0.362913;0.000000;0.531250;0;17
0.085720;0.348723;0.031250;0.531250;1;17
0.105716;0.334422;0.062500;0.531250;2;17
0.126819;0.320098;0.093750;0.531250;3;17
0.149068;0.305852;0.125000;0.531250;4;17
0.172440;0.291783;0.156250;0.531250;5;17
0.196973;0.278034;0.187500;0.531250;6;17
0.222777;0.264801;0.218750;0.531250;7;17
0.249947;0.252295;0.250000;0.531250;8;17
0.278634;0.240731;0.281250;0.531250;9;17
0.308680;0.230254;0.312500;0.531250;10;17
0.339677;0.220977;0.343750;0.531250;11;17
0.371193;0.213010;0.375000;0.531250;12;17
0.402871;0.206477;0.406250;0.531250;13;17
0.434753;0.201595;0.437500;0.531250;14;17
0.466963;0.198572;0.468750;0.531250;15;17
