x;y;u;v;column;row
0.424145;-0.028773;0.406250;0.031250;13;1
0.445984;-0.031673;0.437500;0.031250;14;1
0.467991;-0.033610;0.468750;0.031250;15;1
0.490122;-0.034541;0.500000;0.031250;16;1
0.512321;-0.034491;0.531250;0.031250;17;1
0.534523;-0.033494;0.562500;0.031250;18;1
0.556674;-0.031540;0.593750;0.031250;19;1
0.578718;-0.028627;0.625000;0.031250;20;1
0.600600;-0.024778;0.656250;0.031250;21;1
0.622271;-0.020039;0.687500;0.031250;22;1
0.643690;-0.014451;0.718750;0.031250;23;1
0.664818;-0.008059;0.750000;0.031250;24;1
0.685627;-0.000888;0.781250;0.031250;25;1
0.706083;0.007002;0.812500;0.031250;26;1
0.726146;0.015501;0.843750;0.031250;27;1
0.745781;0.024495;0.875000;0.031250;28;1
0.764965;0.033920;0.906250;0.031250;29;1
0.783691;0.043745;0.937500;0.031250;30;1
0.801949;0.053914;0.968750;0.031250;31;1
0.819730;0.064373;1.000000;0.031250;32;1
0.166861;0.082210;0.000000;0.062500;0;2
0.183608;0.071710;0.031250;0.062500;1;2
0.200909;0.061441;0.062500;0.062500;2;2
0.218759;0.051459;0.093750;0.062500;3;2
0.237147;0.041824;0.125000;0.062500;4;2
0.256061;0.032596;0.156250;0.062500;5;2
0.275484;0.023838;0.187500;0.062500;6;2
0.295393;0.015612;0.218750;0.062500;7;2
0.315761;0.007979;0.250000;0.062500;8;2
0.336544;0.000968;0.281250;0.062500;9;2
0.357699;-0.005378;0.312500;0.062500;10;2
0.379197;-0.010981;0.343750;0.062500;11;2
0.401000;-0.015766;0.375000;0.062500;12;2
0.423070;-0.019661;0.406250;0.062500;13;2
0.445363;-0.022609;0.437500;0.062500;14;2
0.467834;-0.024572;0.468750;0.062500;15;2
0.490436;-0.025522;0.500000;0.062500;16;2
0.513107;-0.025502;0.531250;0.062500;17;2
0.535778;-0.024536;0.562500;0.062500;18;2
0.558389;-0.022584;0.593750;0.062500;19;2
0.580881;-0.019614;0.625000;0.062500;20;2
0.603195;-0.015636;0.656250;0.062500;21;2
0.625278;-0.010696;0.687500;0.062500;22;2
0.647091;-0.004829;0.718750;0.062500;23;2
0.668595;0.001924;0.750000;0.062500;24;2
0.689768;0.009554;0.781250;0.062500;25;2
0.710571;0.017973;0.812500;0.062500;26;2
0.730951;0.027021;0.843750;0.062500;27;2
0.750861;0.036535;0.875000;0.062500;28;2
0.770278;0.046436;0.906250;0.062500;29;2
0.789200;0.056714;0.937500;0.062500;30;2
0.807616;0.067310;0.968750;0.062500;31;2
0.825521;0.078168;1.000000;0.062500;32;2
0.161203;0.095936;0.000000;0.093750;0;3
0.178167;0.085004;0.031250;0.093750;1;3
0.195706;0.074307;0.062500;0.093750;2;3
0.213815;0.063905;0.093750;0.093750;3;3
0.232487;0.053861;0.125000;0.093750;4;3
0.251709;0.044240;0.156250;0.093750;5;3
0.271463;0.035108;0.187500;0.093750;6;3
0.291727;0.026531;0.218750;0.093750;7;3
0.312473;0.018575;0.250000;0.093750;8;3
0.333653;0.011283;0.281250;0.093750;9;3
0.355223;0.004705;0.312500;0.093750;10;3
0.377151;-0.001083;0.343750;0.093750;11;3
0.399401;-0.006010;0.375000;0.093750;12;3
0.421931;-0.010003;0.406250;0.093750;13;3
0.444696;-0.013011;0.437500;0.093750;14;3
0.467650;-0.015006;0.468750;0.093750;15;3
0.490742;-0.015972;0.500000;0.093750;16;3
0.513907;-0.015970;0.531250;0.093750;17;3
0.537067;-0.015015;0.562500;0.093750;18;3
0.560158;-0.013039;0.593750;0.093750;19;3
0.583119;-0.009985;0.625000;0.093750;20;3
0.605883;-0.005850;0.656250;0.093750;21;3
0.628396;-0.000685;0.687500;0.093750;22;3
0.650617;0.005478;0.718750;0.093750;23;3
0.672511;0.012599;0.750000;0.093750;24;3
0.694056;0.020679;0.781250;0.093750;25;3
0.715210;0.029610;0.812500;0.093750;26;3
0.735911;0.039186;0.843750;0.093750;27;3
0.756101;0.049202;0.875000;0.093750;28;3
0.775756;0.059568;0.906250;0.093750;29;3
0.794878;0.070291;0.937500;0.093750;30;3
0.813458;0.081307;0.968750;0.093750;31;3
0.831492;0.092557;1.000000;0.093750;32;3
0.155384;0.110362;0.000000;0.125000;0;4
0.172562;0.099002;0.031250;0.125000;1;4
0.190337;0.087879;0.062500;0.125000;2;4
0.208707;0.077057;0.093750;0.125000;3;4
0.227663;0.066602;0.125000;0.125000;4;4
0.247196;0.056582;0.156250;0.125000;5;4
0.267286;0.047068;0.187500;0.125000;6;4
0.287912;0.038130;0.218750;0.125000;7;4
0.309045;0.029841;0.250000;0.125000;8;4
0.330634;0.022253;0.281250;0.125000;9;4
0.352631;0.015426;0.312500;0.125000;10;4
0.375004;0.009436;0.343750;0.125000;11;4
0.397716;0.004350;0.375000;0.125000;12;4
0.420724;0.000244;0.406250;0.125000;13;4
0.443981;-0.002834;0.437500;0.125000;14;4
0.467438;-0.004867;0.468750;0.125000;15;4
0.491043;-0.005849;0.500000;0.125000;16;4
0.514722;-0.005853;0.531250;0.125000;17;4
0.538393;-0.004888;0.562500;0.125000;18;4
0.561987;-0.002861;0.593750;0.125000;19;4
0.585436;0.000306;0.625000;0.125000;20;4
0.608670;0.004625;0.656250;0.125000;21;4
0.631630;0.010040;0.687500;0.125000;22;4
0.654276;0.016516;0.718750;0.125000;23;4
0.676571;0.024012;0.750000;0.125000;24;4
0.698497;0.032533;0.781250;0.125000;25;4
0.720008;0.041956;0.812500;0.125000;26;4
0.741033;0.052040;0.843750;0.125000;27;4
0.761506;0.062541;0.875000;0.125000;28;4
0.781403;0.073362;0.906250;0.125000;29;4
0.800729;0.084519;0.937500;0.125000;30;4
0.819478;0.095947;0.968750;0.125000;31;4
0.837645;0.107582;1.000000;0.125000;32;4
0.149403;0.125531;0.000000;0.156250;0;5
0.166791;0.113746;0.031250;0.156250;1;5
0.184800;0.102198;0.062500;0.156250;2;5
0.203429;0.090954;0.093750;0.156250;3;5
0.222671;0.080082;0.125000;0.156250;4;5
0.242517;0.069657;0.156250;0.156250;5;5
0.262948;0.059752;0.187500;0.156250;6;5
0.283943;0.050444;0.218750;0.156250;7;5
0.305472;0.041809;0.250000;0.156250;8;5
0.327480;0.033912;0.281250;0.156250;9;5
0.349917;0.026822;0.312500;0.156250;10;5
0.372750;0.020613;0.343750;0.156250;11;5
0.395941;0.015355;0.375000;0.156250;12;5
0.419446;0.011122;0.406250;0.156250;13;5
0.443216;0.007962;0.437500;0.156250;14;5
0.467198;0.005886;0.468750;0.156250;15;5
0.491337;0.004894;0.500000;0.156250;16;5
0.515555;0.004902;0.531250;0.156250;17;5
0.539760;0.005909;0.562500;0.156250;18;5
0.563878;0.008022;0.593750;0.156250;19;5
0.587837;0.011335;0.625000;0.156250;20;5
0.611561;0.015863;0.656250;0.156250;21;5
0.634987;0.021544;0.687500;0.156250;22;5
0.658073;0.028342;0.718750;0.156250;23;5
0.680782;0.036211;0.750000;0.156250;24;5
0.703098;0.045160;0.781250;0.156250;25;5
0.724971;0.055053;0.812500;0.156250;26;5
0.746323;0.065618;0.843750;0.156250;27;5
0.767083;0.076586;0.875000;0.156250;28;5
0.787224;0.087850;0.906250;0.156250;29;5
0.806759;0.099434;0.937500;0.156250;30;5
0.825680;0.111268;0.968750;0.156250;31;5
0.843984;0.123287;1.000000;0.156250;32;5
0.143257;0.141488;0.000000;0.187500;0;6
0.160851;0.129284;0.031250;0.187500;1;6
0.179091;0.117314;0.062500;0.187500;2;6
0.197977;0.105647;0.093750;0.187500;3;6
0.217506;0.094357;0.125000;0.187500;4;6
0.237667;0.083521;0.156250;0.187500;5;6
0.258443;0.073218;0.187500;0.187500;6;6
0.279814;0.063530;0.218750;0.187500;7;6
0.301747;0.054538;0.250000;0.187500;8;6
0.324186;0.046319;0.281250;0.187500;9;6
0.347076;0.038949;0.312500;0.187500;10;6
0.370385;0.032505;0.343750;0.187500;11;6
0.394073;0.027058;0.375000;0.187500;12;6
0.418094;0.022684;0.406250;0.187500;13;6
0.442398;0.019432;0.437500;0.187500;14;6
0.466928;0.017308;0.468750;0.187500;15;6
0.491625;0.016309;0.500000;0.187500;16;6
0.516406;0.016345;0.531250;0.187500;17;6
0.541170;0.017422;0.562500;0.187500;18;6
0.565836;0.019655;0.593750;0.187500;19;6
0.590328;0.023145;0.625000;0.187500;20;6
0.614562;0.027907;0.656250;0.187500;21;6
0.638473;0.033875;0.687500;0.187500;22;6
0.662016;0.041006;0.718750;0.187500;23;6
0.685152;0.049250;0.750000;0.187500;24;6
0.707865;0.058616;0.781250;0.187500;25;6
0.730104;0.068955;0.812500;0.187500;26;6
0.751786;0.079978;0.843750;0.187500;27;6
0.772835;0.091394;0.875000;0.187500;28;6
0.793225;0.103088;0.906250;0.187500;29;6
0.812970;0.115089;0.937500;0.187500;30;6
0.832065;0.127322;0.968750;0.187500;31;6
0.850509;0.139718;1.000000;0.187500;32;6
0.136946;0.158281;0.000000;0.218750;0;7
0.154740;0.145672;0.031250;0.218750;1;7
0.173207;0.133291;0.062500;0.218750;2;7
0.192349;0.121209;0.093750;0.218750;3;7
0.212163;0.109504;0.125000;0.218750;4;7
0.232640;0.098256;0.156250;0.218750;5;7
0.253766;0.087550;0.187500;0.218750;6;7
0.275517;0.077474;0.218750;0.218750;7;7
0.297865;0.068116;0.250000;0.218750;8;7
0.320746;0.059560;0.281250;0.218750;9;7
0.344103;0.051892;0.312500;0.218750;10;7
0.367903;0.045192;0.343750;0.218750;11;7
0.392107;0.039534;0.375000;0.218750;12;7
0.416665;0.035001;0.406250;0.218750;13;7
0.441524;0.031642;0.437500;0.218750;14;7
0.466626;0.029462;0.468750;0.218750;15;7
0.491908;0.028452;0.500000;0.218750;16;7
0.517277;0.028519;0.531250;0.218750;17;7
0.542626;0.029674;0.562500;0.218750;18;7
0.567865;0.032043;0.593750;0.218750;19;7
0.592912;0.035733;0.625000;0.218750;20;7
0.617679;0.040765;0.656250;0.218750;21;7
0.642094;0.047057;0.687500;0.218750;22;7
0.666110;0.054552;0.718750;0.218750;23;7
0.689686;0.063188;0.750000;0.218750;24;7
0.712806;0.072969;0.781250;0.218750;25;7
0.735415;0.083742;0.812500;0.218750;26;7
0.757428;0.095204;0.843750;0.218750;27;7
0.778768;0.107050;0.875000;0.218750;28;7
0.799408;0.119159;0.906250;0.218750;29;7
0.819366;0.131559;0.937500;0.218750;30;7
0.838637;0.144171;0.968750;0.218750;31;7
0.857224;0.156924;1.000000;0.218750;32;7
0.130468;0.175961;0.000000;0.250000;0;8
0.148458;0.162971;0.031250;0.250000;1;8
0.167147;0.150198;0.062500;0.250000;2;8
0.186540;0.137714;0.093750;0.250000;3;8
0.206638;0.125602;0.125000;0.250000;4;8
0.227432;0.113947;0.156250;0.250000;5;8
0.248909;0.102838;0.187500;0.250000;6;8
0.271048;0.092368;0.218750;0.250000;7;8
0.293818;0.082634;0.250000;0.250000;8;8
0.317152;0.073727;0.281250;0.250000;9;8
0.340990;0.065738;0.312500;0.250000;10;8
0.365299;0.058757;0.343750;0.250000;11;8
0.390037;0.052863;0.375000;0.250000;12;8
0.415154;0.048149;0.406250;0.250000;13;8
0.440593;0.044667;0.437500;0.250000;14;8
0.466293;0.042418;0.468750;0.250000;15;8
0.492186;0.041387;0.500000;0.250000;16;8
0.518171;0.041472;0.531250;0.250000;17;8
0.544131;0.042693;0.562500;0.250000;18;8
0.569969;0.045195;0.593750;0.250000;19;8
0.595596;0.049105;0.625000;0.250000;20;8
0.620918;0.054447;0.656250;0.250000;21;8
0.645858;0.061117;0.687500;0.250000;22;8
0.670364;0.069029;0.718750;0.250000;23;8
0.694392;0.078089;0.750000;0.250000;24;8
0.717925;0.088294;0.781250;0.250000;25;8
0.740908;0.099497;0.812500;0.250000;26;8
0.763254;0.111384;0.843750;0.250000;27;8
0.784886;0.123643;0.875000;0.250000;28;8
0.805777;0.136148;0.906250;0.250000;29;8
0.825948;0.148922;0.937500;0.250000;30;8
0.845397;0.161884;0.968750;0.250000;31;8
0.864126;0.174958;1.000000;0.250000;32;8
0.123854;0.194581;0.000000;0.281250;0;9
0.142027;0.181252;0.031250;0.281250;1;9
0.160928;0.168121;0.062500;0.281250;2;9
0.180566;0.155263;0.093750;0.281250;3;9
0.200941;0.142764;0.125000;0.281250;4;9
0.222050;0.130714;0.156250;0.281250;5;9
0.243878;0.119207;0.187500;0.281250;6;9
0.266406;0.108343;0.218750;0.281250;7;9
0.289604;0.098224;0.250000;0.281250;8;9
0.313400;0.088947;0.281250;0.281250;9;9
0.337730;0.080609;0.312500;0.281250;10;9
0.362563;0.073310;0.343750;0.281250;11;9
0.387853;0.067140;0.375000;0.281250;12;9
0.413551;0.062212;0.406250;0.281250;13;9
0.439594;0.058583;0.437500;0.281250;14;9
0.465917;0.056245;0.468750;0.281250;15;9
0.492449;0.055174;0.500000;0.281250;16;9
0.519080;0.055246;0.531250;0.281250;17;9
0.545680;0.056500;0.562500;0.281250;18;9
0.572147;0.059118;0.593750;0.281250;19;9
0.598381;0.063267;0.625000;0.281250;20;9
0.624282;0.068990;0.656250;0.281250;21;9
0.649769;0.076136;0.687500;0.281250;22;9
0.674783;0.084558;0.718750;0.281250;23;9
0.699277;0.094100;0.750000;0.281250;24;9
0.723231;0.104744;0.781250;0.281250;25;9
0.746591;0.116367;0.812500;0.281250;26;9
0.769270;0.128655;0.843750;0.281250;27;9
0.791192;0.141298;0.875000;0.281250;28;9
0.812336;0.154162;0.906250;0.281250;29;9
0.832720;0.167264;0.937500;0.281250;30;9
0.852346;0.180518;0.968750;0.281250;31;9
0.871219;0.193846;1.000000;0.281250;32;9
0.117115;0.214196;0.000000;0.312500;0;10
0.135459;0.200569;0.031250;0.312500;1;10
0.154561;0.187113;0.062500;0.312500;2;10
0.174432;0.173908;0.093750;0.312500;3;10
0.195077;0.161041;0.125000;0.312500;4;10
0.216493;0.148607;0.156250;0.312500;5;10
0.238670;0.136708;0.187500;0.312500;6;10
0.261589;0.125449;0.218750;0.312500;7;10
0.285218;0.114939;0.250000;0.312500;8;10
0.309484;0.105275;0.281250;0.312500;9;10
0.334318;0.096559;0.312500;0.312500;10;10
0.359688;0.088907;0.343750;0.312500;11;10
0.385550;0.082426;0.375000;0.312500;12;10
0.411849;0.077251;0.406250;0.312500;13;10
0.438521;0.073452;0.437500;0.312500;14;10
0.465496;0.071010;0.468750;0.312500;15;10
0.492696;0.069886;0.500000;0.312500;16;10
0.520003;0.069934;0.531250;0.312500;17;10
0.547275;0.071211;0.562500;0.312500;18;10
0.574399;0.073952;0.593750;0.312500;19;10
0.601270;0.078375;0.625000;0.312500;20;10
0.627778;0.084549;0.656250;0.312500;21;10
0.653834;0.092257;0.687500;0.312500;22;10
0.679376;0.101265;0.718750;0.312500;23;10
0.704350;0.111330;0.750000;0.312500;24;10
0.728731;0.122410;0.781250;0.312500;25;10
0.752468;0.134426;0.812500;0.312500;26;10
0.775479;0.147075;0.843750;0.312500;27;10
0.797692;0.160057;0.875000;0.312500;28;10
0.819086;0.173238;0.906250;0.312500;29;10
0.839682;0.186619;0.937500;0.312500;30;10
0.859484;0.200112;0.968750;0.312500;31;10
0.878501;0.213635;1.000000;0.312500;32;10
0.110233;0.234865;0.000000;0.343750;0;11
0.128735;0.220960;0.031250;0.343750;1;11
0.148027;0.207195;0.062500;0.343750;2;11
0.168123;0.193655;0.093750;0.343750;3;11
0.189031;0.180429;0.125000;0.343750;4;11
0.210751;0.167617;0.156250;0.343750;5;11
0.233276;0.155326;0.187500;0.343750;6;11
0.256586;0.143669;0.218750;0.343750;7;11
0.280653;0.132761;0.250000;0.343750;8;11
0.305397;0.122699;0.281250;0.343750;9;11
0.330747;0.113591;0.312500;0.343750;10;11
0.356672;0.105569;0.343750;0.343750;11;11
0.383126;0.098758;0.375000;0.343750;12;11
0.410050;0.093322;0.406250;0.343750;13;11
0.437378;0.089340;0.437500;0.343750;14;11
0.465033;0.086788;0.468750;0.343750;15;11
0.492933;0.085619;0.500000;0.343750;16;11
0.520948;0.085669;0.531250;0.343750;17;11
0.548924;0.087010;0.562500;0.343750;18;11
0.576738;0.089923;0.593750;0.343750;19;11
0.604272;0.094664;0.625000;0.343750;20;11
0.631412;0.101321;0.656250;0.343750;21;11
0.658061;0.109613;0.687500;0.343750;22;11
0.684148;0.119216;0.718750;0.343750;23;11
0.709613;0.129797;0.750000;0.343750;24;11
0.734429;0.141287;0.781250;0.343750;25;11
0.758544;0.153653;0.812500;0.343750;26;11
0.781884;0.166617;0.843750;0.343750;27;11
0.804384;0.179899;0.875000;0.343750;28;11
0.826026;0.193367;0.906250;0.343750;29;11
0.846832;0.207002;0.937500;0.343750;30;11
0.866809;0.220710;0.968750;0.343750;31;11
0.885968;0.234408;1.000000;0.343750;32;11
0.103188;0.256649;0.000000;0.375000;0;12
0.121838;0.242465;0.031250;0.375000;1;12
0.141312;0.228393;0.062500;0.375000;2;12
0.161626;0.214516;0.093750;0.375000;3;12
0.182792;0.200930;0.125000;0.375000;4;12
0.204812;0.187738;0.156250;0.375000;5;12
0.227683;0.175052;0.187500;0.375000;6;12
0.251388;0.162991;0.218750;0.375000;7;12
0.275899;0.151680;0.250000;0.375000;8;12
0.301132;0.141216;0.281250;0.375000;9;12
0.327014;0.131714;0.312500;0.375000;10;12
0.353512;0.123323;0.343750;0.375000;11;12
0.380579;0.116185;0.375000;0.375000;12;12
0.408155;0.110486;0.406250;0.375000;13;12
0.436168;0.106320;0.437500;0.375000;14;12
0.464535;0.103665;0.468750;0.375000;15;12
0.493168;0.102476;0.500000;0.375000;16;12
0.521926;0.102591;0.531250;0.375000;17;12
0.550638;0.104092;0.562500;0.375000;18;12
0.579171;0.107266;0.593750;0.375000;19;12
0.607398;0.112377;0.625000;0.375000;20;12
0.635194;0.119514;0.656250;0.375000;21;12
0.662456;0.128347;0.687500;0.375000;22;12
0.689104;0.138485;0.718750;0.375000;23;12
0.715071;0.149527;0.750000;0.375000;24;12
0.740326;0.161375;0.781250;0.375000;25;12
0.764820;0.174035;0.812500;0.375000;26;12
0.788486;0.187261;0.843750;0.375000;27;12
0.811269;0.200809;0.875000;0.375000;28;12
0.833156;0.214545;0.906250;0.375000;29;12
0.854167;0.228427;0.937500;0.375000;30;12
0.874313;0.242358;0.968750;0.375000;31;12
0.893610;0.256252;1.000000;0.375000;32;12
0.095962;0.279610;0.000000;0.406250;0;13
0.114757;0.265137;0.031250;0.406250;1;13
0.134407;0.250747;0.062500;0.406250;2;13
0.154934;0.236527;0.093750;0.406250;3;13
0.176354;0.222574;0.125000;0.406250;4;13
0.198674;0.208995;0.156250;0.406250;5;13
0.221893;0.195909;0.187500;0.406250;6;13
0.245997;0.183441;0.218750;0.406250;7;13
0.270960;0.171725;0.250000;0.406250;8;13
0.296693;0.160862;0.281250;0.406250;9;13
0.323121;0.150974;0.312500;0.406250;10;13
0.350211;0.142229;0.343750;0.406250;11;13
0.377915;0.134781;0.375000;0.406250;12;13
0.406170;0.128831;0.406250;0.406250;13;13
0.434898;0.124485;0.437500;0.406250;14;13
0.464010;0.121742;0.468750;0.406250;15;13
0.493410;0.120572;0.500000;0.406250;16;13
0.522944;0.120843;0.531250;0.406250;17;13
0.552426;0.122633;0.562500;0.406250;18;13
0.581709;0.126186;0.593750;0.406250;19;13
0.610655;0.131723;0.625000;0.406250;20;13
0.639132;0.139304;0.656250;0.406250;21;13
0.667026;0.148582;0.687500;0.406250;22;13
0.694249;0.159141;0.718750;0.406250;23;13
0.720728;0.170553;0.750000;0.406250;24;13
0.746424;0.182693;0.781250;0.406250;25;13
0.771296;0.195584;0.812500;0.406250;26;13
0.795285;0.209020;0.843750;0.406250;27;13
0.818346;0.222802;0.875000;0.406250;28;13
0.840471;0.236799;0.906250;0.406250;29;13
0.861681;0.250938;0.937500;0.406250;30;13
0.881990;0.265119;0.968750;0.406250;31;13
0.901419;0.279254;1.000000;0.406250;32;13
0.088541;0.303813;0.000000;0.437500;0;14
0.107475;0.289054;0.031250;0.437500;1;14
0.127298;0.274352;0.062500;0.437500;2;14
0.148035;0.259795;0.093750;0.437500;3;14
0.169707;0.245480;0.125000;0.437500;4;14
0.192326;0.231520;0.156250;0.437500;5;14
0.215895;0.218038;0.187500;0.437500;6;14
0.240403;0.205166;0.218750;0.437500;7;14
0.265826;0.193047;0.250000;0.437500;8;14
0.292072;0.181790;0.281250;0.437500;9;14
0.319062;0.171528;0.312500;0.437500;10;14
0.346765;0.162440;0.343750;0.437500;11;14
0.375131;0.154698;0.375000;0.437500;12;14
0.404094;0.148505;0.406250;0.437500;13;14
0.433569;0.143984;0.437500;0.437500;14;14
0.463462;0.141162;0.468750;0.437500;15;14
0.493666;0.140034;0.500000;0.437500;16;14
0.524012;0.140516;0.531250;0.437500;17;14
0.554297;0.142671;0.562500;0.437500;18;14
0.584361;0.146671;0.593750;0.437500;19;14
0.614053;0.152661;0.625000;0.437500;20;14
0.643231;0.160651;0.656250;0.437500;21;14
0.671775;0.170301;0.687500;0.437500;22;14
0.699585;0.181198;0.718750;0.437500;23;14
0.726583;0.192918;0.750000;0.437500;24;14
0.752725;0.205310;0.781250;0.437500;25;14
0.777972;0.218398;0.812500;0.437500;26;14
0.802277;0.232019;0.843750;0.437500;27;14
0.825609;0.246018;0.875000;0.437500;28;14
0.847966;0.260268;0.906250;0.437500;29;14
0.869366;0.274666;0.937500;0.437500;30;14
0.889831;0.289108;0.968750;0.437500;31;14
0.909384;0.303506;1.000000;0.437500;32;14
0.080912;0.329321;0.000000;0.468750;0;15
0.099980;0.314307;0.031250;0.468750;1;15
0.119969;0.299320;0.062500;0.468750;2;15
0.140910;0.284450;0.093750;0.468750;3;15
0.162831;0.269797;0.125000;0.468750;4;15
0.185747;0.255476;0.156250;0.468750;5;15
0.209666;0.241614;0.187500;0.468750;6;15
0.234582;0.228351;0.218750;0.468750;7;15
0.260474;0.215839;0.250000;0.468750;8;15
0.287247;0.204195;0.281250;0.468750;9;15
0.314818;0.193566;0.312500;0.468750;10;15
0.343159;0.184144;0.343750;0.468750;11;15
0.372217;0.176114;0.375000;0.468750;12;15
0.401922;0.169683;0.406250;0.468750;13;15
0.432184;0.164990;0.437500;0.468750;14;15
0.462896;0.162089;0.468750;0.468750;15;15
0.493943;0.161002;0.500000;0.468750;16;15
0.525140;0.161693;0.531250;0.468750;17;15
0.556263;0.164209;0.562500;0.468750;18;15
0.587138;0.168648;0.593750;0.468750;19;15
0.617600;0.175075;0.625000;0.468750;20;15
0.647501;0.183451;0.656250;0.468750;21;15
0.676708;0.193447;0.687500;0.468750;22;15
0.705116;0.204658;0.718750;0.468750;23;15
0.732639;0.216672;0.750000;0.468750;24;15
0.759226;0.229317;0.781250;0.468750;25;15
0.784844;0.242607;0.812500;0.468750;26;15
0.809459;0.256417;0.843750;0.468750;27;15
0.833054;0.270632;0.875000;0.468750;28;15
0.855631;0.285125;0.906250;0.468750;29;15
0.877212;0.299768;0.937500;0.468750;30;15
0.897822;0.314457;0.968750;0.468750;31;15
0.917490;0.329099;1.000000;0.468750;32;15
0.073065;0.356201;0.000000;0.500000;0;16
0.092257;0.340984;0.031250;0.500000;1;16
0.112404;0.325764;0.062500;0.500000;2;16
0.133544;0.310627;0.093750;0.500000;3;16
0.155707;0.295676;0.125000;0.500000;4;16
0.178918;0.281029;0.156250;0.500000;5;16
0.203187;0.266817;0.187500;0.500000;6;16
0.228515;0.253187;0.218750;0.500000;7;16
0.254884;0.240299;0.250000;0.500000;8;16
0.282198;0.228282;0.281250;0.500000;9;16
0.310373;0.217293;0.312500;0.500000;10;16
0.339379;0.207540;0.343750;0.500000;11;16
0.369164;0.199222;0.375000;0.500000;12;16
0.399651;0.192554;0.406250;0.500000;13;16
0.430740;0.187688;0.437500;0.500000;14;16
0.462317;0.184701;0.468750;0.500000;15;16
0.494250;0.183631;0.500000;0.500000;16;16
0.526337;0.184472;0.531250;0.500000;17;16
0.558334;0.187263;0.562500;0.500000;18;16
0.590049;0.192056;0.593750;0.500000;19;16
0.621306;0.198864;0.625000;0.500000;20;16
0.651946;0.207614;0.656250;0.500000;21;16
0.681829;0.217972;0.687500;0.500000;22;16
0.710842;0.229532;0.718750;0.500000;23;16
0.738892;0.241877;0.750000;0.500000;24;16
0.765923;0.254811;0.781250;0.500000;25;16
0.791907;0.268345;0.812500;0.500000;26;16
0.816823;0.282377;0.843750;0.500000;27;16
0.840670;0.296819;0.875000;0.500000;28;16
0.863457;0.311545;0.906250;0.500000;29;16
0.885206;0.326406;0.937500;0.500000;30;16
0.905949;0.341296;0.968750;0.500000;31;16
0.925720;0.356125;1.000000;0.500000;32;16
0.065009;0.384519;0.000000;0.531250;0;17
0.084322;0.369164;0.031250;0.531250;1;17
0.104623;0.353770;0.062500;0.531250;2;17
0.125955;0.338424;0.093750;0.531250;3;17
0.148358;0.323227;0.125000;0.531250;4;17
0.171860;0.308300;0.156250;0.531250;5;17
0.196481;0.293779;0.187500;0.531250;6;17
0.222224;0.279815;0.218750;0.531250;7;17
0.249079;0.266575;0.250000;0.531250;8;17
0.276947;0.254203;0.281250;0.531250;9;17
0.305745;0.242867;0.312500;0.531250;10;17
0.335445;0.232789;0.343750;0.531250;11;17
0.365989;0.224183;0.375000;0.531250;12;17
0.397294;0.217280;0.406250;0.531250;13;17
0.429254;0.212246;0.437500;0.531250;14;17
0.461737;0.209165;0.468750;0.531250;15;17
0.494599;0.208081;0.500000;0.531250;16;17
0.527615;0.208992;0.531250;0.531250;17;17
